Name,Team,PA,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,NameASCII,PlayerId,MLBAMID
"Brandon Crawford","STL",80,-3.7388292509934,,0.7791783142089844,-6.368969917297363,,-3.533562723795573,0.8094633386490193,2.3154710133870444,3.9038221571180554,,-7.6791518075125555,,,"Brandon Crawford",5343,543063
"Jose Altuve","HOU",682,-1.2825230733838728,,0.10640056797715484,-6.269904603349402,,-7.722687631910403,2.259872784443709,2.1618565627134565,2.547127463600852,,-0.4088642209075218,,,"Jose Altuve",5417,514888
"Kyle Higashioka","SDP",263,-0.7610013870172626,,0.18759582156226748,-3.0565066867404513,9.16893482208252,-3.9687698784224485,1.4949015449075138,0.4538648717543658,1.0873531103134155,,2.9524348095209914,-4.001764297485352,,"Kyle Higashioka",5517,543309
"Avisaíl García","MIA",51,2.870731476814516,,-1.3058628354753767,6.151609802246094,,2.5607972986557903,-2.739101907481318,-4.484777010404146,-0.5069876313209534,,8.635233952448917,,,"Avisail Garcia",5760,541645
"Wilmer Flores","SFG",242,-0.6749309841677439,,0.7688590259086795,-5.665576332493832,,-1.302106939434435,1.0410295696349805,0.1226746950830732,1.7959702231667258,,4.919989138233419,,,"Wilmer Flores",5827,527038
"Martín Maldonado","CHW",147,-0.009211243220738002,,0.7583391441489166,1.0068882942199706,,-3.5269216405283106,1.465092052112926,1.3808652332850866,1.3883509635925293,,-0.241798996925354,,,"Martin Maldonado",6887,455117
"Salvador Perez","KCR",652,-2.020439948969987,,0.6196877835976957,-4.351617498712225,,-6.281011117788461,3.02659329311303,2.2445775381526594,1.6124061584472655,,-0.13240674942258804,,,"Salvador Perez",7304,521692
"Miguel Rojas","LAD",337,-0.9000223624606093,,0.085283021365895,-2.774758529663086,4.083829243977864,-3.3425331598595727,2.1912692557307993,-0.037182878803562476,-1.8120953877766928,-6.807120641072591,4.808098306461257,,,"Miguel Rojas",7802,500743
"Donovan Solano","SDP",309,-0.5698168678005247,,0.6280803680419922,-3.660000483194987,,-1.6347482553112649,1.8202257361778846,1.285597113114369,1.6447806585402716,-3.554003953933716,6.613177344912574,-4.605076313018799,,"Donovan Solano",8623,456781
"Yan Gomes","CHC",96,-3.8744728037174916,,0.6298082139756944,-6.5260498046875,,-4.253719787597657,3.6957679161658654,3.073637337520205,4.103875637054443,-2.7842843532562256,5.691740182729868,,,"Yan Gomes",9627,543228
"Andrew McCutchen","PIT",515,-1.2712860361311875,,0.9169868758962124,-3.7187732514880953,,-5.207733089503716,2.5988378390459945,2.5548659293882308,1.8933846609933036,,0.855101977389283,,,"Andrew McCutchen",9847,457705
"DJ LeMahieu","NYY",228,0.014253203374034953,,1.0464980385520242,-4.825953006744385,,-3.47275092385032,2.6095708921634952,0.06284020082005914,-0.36203571160634357,-4.453107833862305,3.757262706756592,,,"DJ LeMahieu",9874,518934
"Christian Bethancourt","- - -",147,-1.0459219519771747,,0.9056940910063291,-3.059538745880127,,-3.561469554901123,1.7374244062867883,1.8925199228174545,6.18662539395419,,6.558687650240385,,,"Christian Bethancourt",10028,542194
"Mike Trout","LAA",126,-3.295650359122984,,1.245527548868148,-6.495574527316624,,-5.845097607905322,5.5907939836090685,6.251010237068965,,,-9.259258478338069,,,"Mike Trout",10155,545361
"Jose Iglesias","NYM",291,-1.357750991295124,,0.47635918855667114,-1.860154078556941,,-2.8326530650182424,2.210259526753597,0.5519324826522612,2.71226806640625,-0.4747762680053711,5.247908862669076,,,"Jose Iglesias",10231,578428
"Jon Singleton","HOU",405,-2.9031399435002436,,0.03605690773795633,-7.003211388221154,,-3.3711699632109786,0.438292740458283,3.4236178616864965,3.5268217387952303,,-8.521237768308081,-4.397739410400391,,"Jon Singleton",10441,572138
"Gio Urshela","- - -",461,-2.963798021748118,,0.9110762596130371,-5.8186867657829735,,-4.736832661317386,3.231984167797909,3.573263067948191,2.9155984606061662,-4.010708808898926,-0.27153378654928767,-6.1441874504089355,,"Gio Urshela",10681,570482
"Jurickson Profar","SDP",668,-2.444640078787076,,0.07697513687562751,-5.236554827008929,6.268276850382487,-4.700649685329861,1.4405143137728231,2.9422748682280293,2.1028208328505693,,-3.887255629775666,-5.7466607093811035,,"Jurickson Profar",10815,595777
"Whit Merrifield","- - -",335,-0.8252786908830915,,1.039185164810775,-3.77059383392334,,-3.0167926025390623,2.6862132112744828,0.3876338162264981,5.783898764186436,-2.576740264892578,5.779066393452306,-4.945596694946289,,"Whit Merrifield",11281,593160
"Yasmani Grandal","PIT",243,-2.204752669795867,,1.0990087148305532,-3.573221277307581,,-4.601515742073282,2.1529680387241634,3.1521757279319327,2.8366176898662863,,-4.286617337740385,,,"Yasmani Grandal",11368,518735
"Gary Sánchez","MIL",280,0.8460038583489913,,-0.29852593911660685,-0.09774264494578043,,-2.7329691665432465,1.6679284379288957,0.9100295702616373,2.9959785461425783,-0.8090075850486755,4.01681641609438,,,"Gary Sanchez",11442,596142
"Mark Canha","- - -",462,-1.665401440071243,,0.44332017330144413,-6.0379747461389615,,-3.2591962841347324,2.3833175906984825,0.7516907548482439,2.719994608561198,,0.8607629940209799,,,"Mark Canha",11445,592192
"Christian Yelich","MIL",315,-1.982967386617289,,0.6088186770069356,-5.333201505699936,,0.4977657783322218,0.6316005257019309,3.9565941595262095,2.6165439381318936,,-5.894771030970982,,,"Christian Yelich",11477,592885
"Michael A. Taylor","PIT",300,0.073723579275197,,1.2023561821609248,-1.2269961039225261,,-4.603151093929186,1.9666437288609946,0.02181407852449279,2.1484381357828775,,4.908520406927944,,,"Michael A. Taylor",11489,572191
"Manny Machado","SDP",643,-1.9345339405293367,,0.3429772460344926,-4.35366220185251,4.367055416107178,-6.860306652091487,3.0861242906102593,2.531469529674899,3.033833234738081,-4.668210506439209,-1.259823837721279,-4.697965145111084,,"Manny Machado",11493,592518
"Brandon Drury","LAA",360,-2.6812609073264615,,1.092465064639137,-7.454647330350654,,-6.138025151466837,2.4829275948660716,3.6128597775021114,0.7551114559173584,,0.052675787607828775,,,"Brandon Drury",11615,592273
"J.T. Realmuto","PHI",413,-1.500028664283907,,0.7977042388916016,-5.5771240234375,0.15948867797851562,-3.72529878552328,1.6964659398915816,1.2419099353608631,0.052036549363817484,,0.7067921320597331,-4.8822447458903,,"J.T. Realmuto",11739,592663
"Jon Berti","NYY",74,0.1900295790504007,,2.4535616706399357,-7.587457180023193,,-5.823050296667851,2.5289308166503908,1.202189064025879,,,4.433901832217262,,,"Jon Berti",12037,542932
"Max Kepler","MIN",399,-2.8604111285387037,,0.4532809787326389,-7.1496045512537805,,-2.652114020453559,1.640007412310728,2.9349067441878782,2.0511878761085303,,-7.856885043057528,,,"Max Kepler",12144,596146
"Austin Barnes","LAD",156,-2.380148301102186,,0.9319010376930237,-1.295224380493164,,-3.567171433392693,3.050282430305755,0.7631741227774784,1.8348992665608723,,1.8023289095970891,,,"Austin Barnes",12158,605131
"Ben Gamel","- - -",99,-4.572318005917677,,0.09474940299987793,-6.741135392870222,,-5.365244957708543,1.1097282718967747,4.945905348833869,5.108564853668213,-0.0433011531829834,-7.328324211968316,,,"Ben Gamel",12160,592325
"Xander Bogaerts","SDP",463,-1.5555352947479943,,0.6317912424643208,-2.548801603771391,4.310183048248291,-7.156690104166667,2.6735719905670035,1.5874840308879983,1.4411050663437954,,-0.8739805024245689,-6.129058837890625,,"Xander Bogaerts",12161,593428
"Miguel Sanó","LAA",95,-2.8132759730021157,,0.8617603513929579,4.09537969316755,,-7.75828711666278,2.957135556349114,4.502132415771484,4.4866131373814175,,-5.965693010602679,,,"Miguel Sano",12164,593934
"Kevin Pillar","- - -",314,-1.2752627602106408,,0.3468212198328089,-6.09057458709268,,0.04796909260493453,1.3910312535572638,1.6313216492936418,1.3933939092299517,,4.538967021306356,,,"Kevin Pillar",12434,607680
"Curt Casali","SFG",125,-1.3677319157732664,,0.057757123824088805,2.1973773108588324,,-3.0846564251443613,0.37744373745388454,-0.8888811535305448,0.09598667621612549,,4.479991803850447,,,"Curt Casali",12510,592200
"Marcus Semien","TEX",718,-1.9310389701566548,,0.7388416046791888,-6.326123725043403,,-5.923807130105958,2.552871261234334,2.4104622150289603,2.031604290008545,,0.53346434373122,,,"Marcus Semien",12533,543760
"Trevor Story","BOS",106,-3.012922951027199,,1.2420488993326824,-6.906122381036932,,-5.739480154854911,1.6775576003054355,2.337547090318468,7.462321758270264,,-3.8535529242621527,,,"Trevor Story",12564,596115
"James McCann","BAL",233,0.007785122818742061,,0.9458815666937059,-6.872036616007487,,-6.889879918981482,3.241799747242647,1.7079068138485862,1.6318848133087158,,4.618852256000906,,,"James McCann",12859,543510
"Anthony Rendon","LAA",238,-2.8421250380478895,,1.4847965755978145,-4.7425753784179685,,-7.694702784220378,3.457250379978266,4.33807847764757,2.070316791534424,,-3.5993448893229165,,,"Anthony Rendon",12861,543685
"Austin Hedges","CLE",146,0.23247277057232635,,0.5720121818676329,-2.863510979546441,,-1.498993651507652,1.697371286888645,-1.1046899907729204,-5.354987144470215,,8.010853160511363,,,"Austin Hedges",12976,595978
"Javier Báez","DET",289,-2.248504638671875,,0.9420828611954398,-8.455856323242188,,-5.268822238869863,3.701800359022712,2.1142435807448168,0.8402904209337736,,0.5602716445922852,,,"Javier Baez",12979,595879
"Jorge Polanco","SEA",469,-2.460846652292182,,0.32300970159425324,-5.078511252332089,,-3.789316903173396,1.7580390374936825,2.5723207204933933,3.7423128614238665,,-5.061927329305667,-6.046826362609863,,"Jorge Polanco",13152,593871
"Ildemaro Vargas","WSN",303,-0.5520281110491071,,0.17005201827648075,-5.691936383928572,,-0.9703261652603525,1.1973826371503797,1.6619780005478277,3.5584547254774304,,1.0566530089447463,,,"Ildemaro Vargas",13324,545121
"Omar Narváez","NYM",69,-3.562890757685122,,-0.7785171031951904,-6.2914174397786455,,-5.723315811157226,1.971157709757487,5.071941669170673,5.1378631591796875,,-7.871766357421875,,,"Omar Narvaez",13338,553882
"Patrick Wisdom","CHC",174,1.962290560261587,,0.3810423016548157,-4.091029827411358,,1.748494867692914,1.091139861076109,-0.4008256335591161,1.6288018226623535,-0.20720906555652618,7.491367505944294,,,"Patrick Wisdom",13602,621550
"Carson Kelly","- - -",313,-3.215498995918759,,1.5554115374883015,-5.180412219120906,,-6.433873472822474,3.848155769469246,2.5005923461914064,3.7045954790982334,,-0.8245799011654324,,,"Carson Kelly",13620,608348
"Corey Seager","TEX",533,-1.705507435707915,,0.7153080084385016,-6.862067328559028,,-2.18211475317029,-0.15307298191723692,2.1254789097102607,1.9895968717687271,,-7.61402881928604,,,"Corey Seager",13624,608369
"Jack López","LAA",71,-0.9858302746788931,,1.0583810304340564,-7.159994397844587,,-3.096049101456352,1.336859130859375,2.118004872248723,5.0537495613098145,,9.495433513934795,,,"Jack Lopez",13663,605346
"Tomás Nido","- - -",140,-0.12591141920823318,,0.9794042293842022,0.4583696259392632,,-4.201125462849935,1.2102752036236701,2.24854022806341,1.4640419006347656,,7.229067582350511,,,"Tomas Nido",13755,621512
"Chris Taylor","LAD",246,-0.4256899649636787,,0.25122233072916667,-4.036384582519531,3.188373565673828,-3.48834716796875,1.9252635542168675,-0.07678301283653746,1.4830419222513835,-7.656705474853515,4.469562877308238,,,"Chris Taylor",13757,621035
"Travis Jankowski","TEX",207,-4.194141613731503,,0.1292877303229438,-6.8530632757371475,,-6.890318245723329,2.365121908121176,2.8343830514461437,4.722176869710286,,-8.6220594744816,,,"Travis Jankowski",13768,608671
"Rob Refsnyder","BOS",307,0.8012948460857984,,0.4366598794626635,-2.728420159755609,,-2.817501444212148,0.7723502197265625,0.777480307589756,3.1149749755859375,,5.065492757161459,-5.439626693725586,,"Rob Refsnyder",13770,608701
"Joey Gallo","WSN",260,-3.52824542647288,,0.9692043241907339,-6.731059483119419,,-0.7338242909264943,1.0874149455359918,4.274942571466619,4.881029465619256,,-4.953212343413254,-8.419705390930176,,"Joey Gallo",14128,608336
"Daniel Vogelbach","TOR",79,-5.064037029559795,,0.32230928594415836,-7.895551409040179,,-8.311741343715735,1.8211577951091609,4.97815046639278,7.5859694480896,,-8.96205549973708,,,"Daniel Vogelbach",14130,596129
"Byron Buxton","MIN",388,-1.082349264210668,,1.049207247220553,-6.023104476928711,,-6.131982964409723,2.5281726965743503,1.292337929330221,2.1001991271972655,,-0.2839525010850694,,,"Byron Buxton",14161,621439
"Carlos Correa","MIN",367,-0.8498359680175781,,1.2459848386432053,-6.049300655241935,,-6.373417354130245,3.050752924292127,1.9072752361056171,0.19725737969080606,,-0.21569697997149298,,,"Carlos Correa",14162,621043
"Mitch Haniger","SEA",423,-1.2167633169251615,,0.3920942896561657,-2.4587320181039662,,-4.198498486522659,2.583040747959047,0.717230147674304,1.8749056170063634,,1.7663110618382856,,,"Mitch Haniger",14274,571745
"Harold Ramírez","- - -",246,-0.11516143429663873,,0.743701594216483,-7.54641850789388,,-2.790558388358668,2.4439456327906193,-0.4674142228834557,4.3686299324035645,,5.7646148025348625,,,"Harold Ramirez",14387,623912
"Anthony Santander","BAL",665,-1.952186191204897,,0.5413042265793373,-5.68694330571772,,-3.035032925540454,2.2452900439575503,2.6372747195275474,3.7778941761363636,,-3.1526289473066815,,,"Anthony Santander",14551,623993
"Manuel Margot","MIN",343,1.5933810326360887,,0.423404541015625,-2.9758676989325163,,-2.069269816080729,1.551847753745101,-1.5515301678631757,0.33788240872896635,-1.6545836130777996,7.027258200723617,,,"Manuel Margot",14712,622534
"Kyle Farmer","MIN",242,1.0001396271119636,,0.2757742114183379,-1.271467924118042,,-4.101083249461894,0.8106876312092663,-0.311286362124161,-3.0780670642852783,,3.410355704171317,,,"Kyle Farmer",14813,571657
"Victor Caratini","HOU",274,-1.7522338147008665,,-0.03375762701034546,-6.5987652369907925,,-6.094936134540929,1.7910710087528936,2.7680344626168223,1.9185856183369954,-3.4259135723114014,-2.427589612129407,,,"Victor Caratini",14968,605170
"Mitch Garver","SEA",430,-0.3642799772065261,,0.21080251467429986,-5.401996813322368,,-3.534842751242898,1.789715267690941,0.27046769502147144,2.3156909942626953,-5.426642417907715,3.9471472351994352,,,"Mitch Garver",15161,641598
"Jake Bauers","MIL",346,-4.256369809751157,,0.6051499739937161,-5.6092714582170755,,-4.936643712660846,2.806093172262643,4.736579165251359,2.774526129828559,-4.890969467163086,-8.49115384989117,-4.3056379954020185,,"Jake Bauers",15194,641343
"Adam Frazier","KCR",294,-4.328811458970049,,0.2436833455012395,-6.185530642245678,,-4.090814168021183,2.626156441440666,4.575585727033944,2.364109992980957,,-8.0460595703125,,,"Adam Frazier",15223,624428
"Mike Tauchman","CHC",350,-3.2025232675236044,,0.46270021250550175,-5.95054292678833,,-4.874505587364441,1.017737566414526,3.964856388592961,4.874416351318359,1.8327381134033203,-7.706220206567797,,,"Mike Tauchman",15274,643565
"Garrett Cooper","- - -",116,-0.6099670634550207,,-0.5842019786005435,-1.5478899002075195,,-6.402115280563767,1.451659984158394,0.4453278709860409,3.982081174850464,,3.693862787882487,,,"Garrett Cooper",15279,643265
"Kris Bryant","COL",155,-1.4845282894441452,,0.2746642356695131,-1.5253068208694458,,-6.558383305867513,3.299257899177145,-0.8865107022798978,1.9911607106526692,0.041582067807515465,0.7426039831978934,,,"Kris Bryant",15429,592178
"J.P. Crawford","SEA",451,-2.1490139330655644,,0.3616821613717586,-6.561477025349935,,-1.8833177783821202,0.265813940822488,3.5455620087772965,3.9396531846788196,0.9233996272087097,-7.25644950189534,-5.354626178741455,,"J.P. Crawford",15491,641487
"Aaron Judge","NYY",704,-1.7604853806947147,,1.0138155368005806,-5.909963543495436,,-4.766239854155994,3.0796160126694514,3.1644508883079387,0.71108078956604,,0.8051794071008663,,,"Aaron Judge",15640,592450
"José Abreu","HOU",120,-0.2769568370796784,,-0.5077904065450033,-5.019474983215332,,-7.842175555485551,1.373709322226168,3.5830204486846924,-1.0510592990451388,,2.713965566534745,,,"Jose Abreu",15676,547989
"Rowdy Tellez","PIT",421,-3.5182102594274514,,0.7072992516844064,-6.2598254711597,,-6.756767829600322,2.1157436683529713,4.824813722625492,3.611598423549107,,-7.695905728577489,,,"Rowdy Tellez",15679,642133
"Tyler O'Neill","BOS",473,-1.2232443502448893,,0.8744649354576459,-5.327656945516897,,-4.019145109215561,1.6842263882585582,1.2763753618512834,1.2128171920776367,-4.308539390563965,1.2801904537407636,,,"Tyler O'Neill",15711,641933
"Tyler Wade","SDP",156,-3.9426459155036406,,0.3126422246297201,-5.750191183651195,,-6.517226352486559,1.9034658938038105,4.1316106042196585,5.627355575561523,-1.2116374969482422,-8.144980765677786,-5.180562496185303,,"Tyler Wade",15730,642180
"Miguel Andujar","OAK",319,-2.796653978752367,,-0.024166984217507497,-4.259687724866365,,-7.863173868646266,2.80602294921875,3.1780732620594114,2.533523377918062,,-1.77514794921875,,,"Miguel Andujar",15878,609280
"Luis Torrens","NYM",130,-0.995743161156064,,0.9846866976830267,-1.6414276758829753,,-4.535342038332761,1.738066503606691,-1.5122870206832886,2.3215737342834473,-0.8407483782087054,3.308914531360973,,,"Luis Torrens",15905,620443
"Willy Adames","MIL",688,-1.9548724737485617,,0.666629150390625,-2.8007389250255765,,-5.5540508284444705,2.092619159710912,2.808694739090769,2.1938544379340277,,0.7188775499881301,,,"Willy Adames",15986,642715
"Cody Bellinger","CHC",569,-2.238707853618421,,0.38601584183542353,-5.242640002020474,,-2.2032491489091526,0.8258684943704044,2.643289844892178,3.67675666809082,,-5.876602737991898,,,"Cody Bellinger",15998,641355
"Austin Slater","- - -",212,2.3147188944694324,,0.6241018369600371,-0.024333440340482272,,2.3250803758869063,-0.2321343455281291,-3.2498589717980586,1.3225017327528734,-1.6921173095703126,7.108078947854699,,,"Austin Slater",16153,596103
"J.D. Davis","- - -",157,-1.0147233307361603,,-0.311190128326416,-7.840728759765625,,-2.530096621126742,0.18393016424704725,-0.5076410448228991,-1.1144136020115443,,2.4869196500097,,,"J.D. Davis",16219,605204
"Trea Turner","PHI",539,-1.6906274723101267,,0.382069125497268,-1.4653218078613282,6.863803863525391,-3.49992564446763,2.546247422487478,1.5460092382493362,0.3995431661605835,,4.876387082613432,,,"Trea Turner",16252,607208
"Pablo Reyes","- - -",64,-0.9935018686147836,,1.04371976852417,5.123782348632813,,-2.490524019513811,3.1099511423418598,2.0054140090942383,,-6.034237452915737,6.174614215719289,,,"Pablo Reyes",16357,622569
"Luis Guillorme","- - -",187,-4.197760336054196,,0.5358822117113087,-7.043189239501953,,-3.97324001789093,2.293024543702133,4.738443125849185,3.311437025666237,-2.699366569519043,-8.351554139019692,-3.8494386672973633,,"Luis Guillorme",16451,641645
"Rhys Hoskins","MIL",517,-1.6205815521527234,,0.40856591301995354,-4.832045726287059,,-5.401778708378821,2.1772790911976574,2.1294896509740258,1.7555307527867758,-6.364090919494629,2.6023949795081966,,,"Rhys Hoskins",16472,656555
"Mauricio Dubón","HOU",428,-0.5942005424342528,,0.2439854213169643,-7.09174564906529,,-7.510817754836309,2.160920305949886,1.5942257612179487,1.8546646781589673,2.235257625579834,4.792646461558119,,,"Mauricio Dubon",16530,643289
"Connor Joe","PIT",416,0.3772205463725182,,0.7495590333015688,-0.30368267406116833,,-1.802929266567888,1.3617997092762213,0.6741817615650318,1.0380605061848958,,3.474493711692852,,,"Connor Joe",16572,656582
"Yandy Díaz","TBR",621,-2.2430876159667967,,0.6928132270854679,-6.291743030286815,,-6.8548633853241565,2.707825167673939,2.5754644220525567,4.759241921561105,,-0.11536433480002663,,,"Yandy Diaz",16578,650490
"Luis Urías","SEA",109,0.6466604068579264,,-0.09560168640954154,-2.1358659267425537,,-1.2684691429138184,1.360354507178591,2.290573783542799,3.626389265060425,,5.897798711603338,,,"Luis Urias",16622,649966
"Jose Trevino","NYY",234,1.0000229125586562,,1.4933692345252403,-7.791981288364956,,-1.3436013057314116,1.882621307373047,0.15681589299982243,-1.7591337724165483,,5.9841483907496675,,,"Jose Trevino",16725,624431
"Jonah Heim","TEX",491,-2.854058633551674,,0.591400863340237,-5.935014343261718,,-4.203080811651584,1.285466194152832,2.534043666294643,2.7182071083470394,,-4.848078719429348,,,"Jonah Heim",16930,641680
"Gleyber Torres","NYY",665,-1.670521052107474,,0.9754346650222252,-5.655951741536458,,-5.187928386937792,3.1257294525971284,2.7193105412625718,1.1416389002944485,-4.839537938435872,1.7328405016251194,,,"Gleyber Torres",16997,650402
"Alex Verdugo","NYY",621,-1.7788835077014697,,0.3287349983497902,-6.7823708274147725,,0.5826866567431398,0.2495430487173575,2.573577670393319,2.380570547921317,-1.1810410022735596,-7.644554171499727,,,"Alex Verdugo",17027,657077
"Ramón Laureano","- - -",309,-1.568056704050087,,0.7002644362273039,-4.138102293014526,,-4.315242306939487,1.6376097542898995,1.865937551406965,2.054752761667425,-3.98687744140625,4.069788572167148,,,"Ramon Laureano",17128,657656
"Alex Jackson","TBR",155,-0.04553467404525892,,-0.3661867618560791,-9.284040451049805,,-2.342568604842476,2.425162937330163,-0.05892509383124274,6.100647926330566,,4.1542579896988405,,,"Alex Jackson",17276,656577
"Cole Tucker","LAA",57,-1.7139927933855754,,-0.744833359351525,-4.706101417541504,,3.547663116455078,-0.6265672600787618,0.9483768826439267,-2.991157293319702,,-1.7295258350861378,,,"Cole Tucker",17326,657061
"Jose Siri","TBR",448,-1.625362451525702,,0.8632614675876313,-7.583413326379024,,-6.656964983258929,3.0106878086731745,2.062677030210142,1.9698713652941646,,2.5828748430524553,,,"Jose Siri",17452,642350
"Eloy Jiménez","- - -",349,-1.7306757575960408,,0.6579954828534808,-6.010909782265717,,-4.849141076346424,2.7324498070610894,3.3677111586479294,2.013534355163574,,1.9183194166949007,,,"Eloy Jimenez",17484,650391
"Alex Bregman","HOU",634,-1.3723853126980354,,0.28467666436426387,-6.4338214580829325,,-7.382803382715249,2.1525786951212336,1.9925467001425254,2.6847469806671143,,2.9668873433534264,,,"Alex Bregman",17678,608324
"DJ Stewart","NYM",194,-3.9074500450721152,,0.42772367265489364,-5.920858987947789,,-7.8473497178819445,1.8822728428271933,5.507871534003586,3.051489088270399,-6.432754993438721,-8.916536058698382,,,"DJ Stewart",17766,621466
"Tyler Nevin","OAK",278,0.31335669671509825,,0.08490029159857303,-0.8303359536563649,,-3.1236579047309028,2.303931644984654,-0.8325047212488511,0.4151044393840589,,5.650694868946803,,,"Tyler Nevin",17893,663527
"Andrew Benintendi","CHW",522,-2.979498291015625,,-0.06185306962003413,-7.232992892795139,,-2.712266299058291,-0.25224558512369794,3.46684218897964,2.4034077326456704,,-8.050414017553608,,,"Andrew Benintendi",17901,643217
"Ian Happ","CHC",657,-2.4060402701421038,,0.5013014016692171,-5.38809871673584,,-3.1029516247735507,2.6075456727225825,2.579313018618251,2.863515351947985,,-2.9256995089038247,,,"Ian Happ",17919,664023
"Ty France","- - -",535,-2.158651167005713,,1.1661611960752167,-4.055785303530485,,-5.406278732427316,2.4456021976666773,1.7702752413420841,4.9961583614349365,,-0.4854853910558364,,,"Ty France",17982,664034
"Tyler Stephenson","CIN",515,-2.1464916944964942,,0.9847266204165717,-3.429935553135016,,-4.5895781847895405,2.611506210261093,1.98755579409392,0.6007809448242187,,1.1140362739562988,,,"Tyler Stephenson",17988,663886
"Paul DeJong","- - -",482,-1.6009798049926758,,0.5513446212660337,-4.776348700890174,,-4.83241208999876,2.944643082157258,1.6101016154331445,1.3280981381734211,,-0.01497039794921875,,,"Paul DeJong",18015,657557
"Harrison Bader","NYM",437,-0.5918189619229809,,0.6260083405867867,-2.152294667561849,,-3.1122609333819655,1.5521772439379828,0.058810991900307794,1.129803040448357,-3.8827116224500866,2.7448252143589316,,,"Harrison Bader",18030,664056
"Jake Cronenworth","SDP",656,-2.5857488157522623,,0.1852952760431264,-6.439933776855469,,-2.006281490983634,0.7982611633590048,2.3983275774613166,3.6655150193434496,-2.008070707321167,-6.806294343909439,-4.9004106521606445,,"Jake Cronenworth",18036,630105
"Dylan Moore","SEA",441,-0.6600681061440326,,0.2846983602224303,-4.4953165361958165,,-3.4250189089307597,1.479792856465915,0.8288341321443257,3.0810167948404947,1.8799651861190796,3.380254389165522,,,"Dylan Moore",18042,664238
"Garrett Stubbs","PHI",187,-2.425363641036184,,1.0313460334898934,-5.555270724826389,,1.8161796238111414,0.309339355636429,3.531605846477005,2.3886938095092773,,-8.412782287597656,,,"Garrett Stubbs",18067,596117
"Nathan Lukes","TOR",91,-4.204234920135916,,0.7891659206814237,-6.408675602504185,,-1.579662970776828,1.2758300615393596,4.425452368600028,,-2.1031479835510254,-8.15376763594778,,,"Nathan Lukes",18123,664770
"Seth Brown","OAK",400,-5.241179650571166,,0.4818497249058315,-7.568805928132972,,-6.2707562818594855,2.563942632179377,4.217057291666666,4.181008188348067,-3.7767908573150635,-8.853255789620535,,,"Seth Brown",18171,664913
"Dansby Swanson","CHC",593,-2.535006989571164,,1.1644130419659358,-5.367452409532335,,-4.997817917249689,2.999119808799342,2.3986515498661496,2.5358290672302246,1.0264283816019695,0.6576028181679884,,,"Dansby Swanson",18314,621020
"Kyle Tucker","HOU",339,-0.6715923519585076,,-0.04775341793342873,-6.77150132921007,,-2.801600473369667,-0.36841963354404683,4.068242566338901,3.598048715030446,,-6.773782322549413,,,"Kyle Tucker",18345,663656
"Daz Cameron","OAK",186,-0.4453796148300171,,0.18786362542046442,-2.7236070178803944,,-2.674596770992124,1.4386370582302122,-0.2377594801095816,-0.4973248375786675,-4.740284442901611,7.166054637161727,,,"Daz Cameron",18353,663662
"Victor Robles","- - -",295,-1.4193563326983385,,0.556558336530413,-6.279644250869751,,-4.970854596393864,2.5746615392080745,0.3083122592223318,3.251403045654297,,4.093493287281324,,,"Victor Robles",18363,645302
"Ali Sánchez","MIA",96,-1.6292846355032413,,0.03223482858050953,-3.242034594217936,,-2.1785002917778202,3.2983204234730112,-0.3344187275055916,,,7.491558074951172,,,"Ali Sanchez",18551,645305
"Trent Grisham","NYY",209,-3.0989795315650204,,0.6497519612312317,-6.56195560578377,,-5.396604163624416,0.2816908033631688,4.974201202392578,2.832805906023298,,-8.910062287983141,,,"Trent Grisham",18564,663757
"Luis Arraez","- - -",672,-2.6236004929960632,,0.15764063054865057,-5.987358411153157,,-2.4930912497709556,-0.13814564290573786,2.395703587387547,3.9741266279509575,-4.490711212158203,-6.5256331223707935,-6.5611114501953125,,"Luis Arraez",18568,650333
