Name,Team,PA,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,NameASCII,PlayerId,MLBAMID
"J.T. Realmuto","PHI",413,-2.0562630258500576,,-2.6813917867839336,-1.4155573770403862,-0.701377097517252,5.676397331058979,1.2803652212023735,3.8117918334901333,0.8073561191558838,,-0.5669325925409794,0.15032067894935608,,"J.T. Realmuto",11739,592663
"Jon Berti","NYY",74,-1.253592949360609,,1.0000011026859283,-0.1051769107580185,,0.6019940078258514,-0.9849080108106136,0.024251852184534073,,,0.21973440423607826,,,"Jon Berti",12037,542932
"Max Kepler","MIN",399,0.7146927155554295,,-0.03720058128237724,0.34285078942775726,,-4.212196491658688,3.273420039564371,0.24524211511015892,0.12595601752400398,,0.22930485382676125,,,"Max Kepler",12144,596146
"Austin Barnes","LAD",156,-5.938924551010132,,0.1901230551302433,0.04598885774612427,,1.4347558915615082,-2.2460354566574097,-0.6375072374939919,0.4016236215829849,,2.556427799165249,,,"Austin Barnes",12158,605131
"Ben Gamel","- - -",99,1.6382366195321083,,-0.2786819115281105,0.7371966876089573,,-0.12929010763764381,-1.074025433510542,-0.11105464026331902,-0.12006553262472153,0.19739846512675285,1.5361550375819206,,,"Ben Gamel",12160,592325
"Xander Bogaerts","SDP",463,2.9582571275532246,,0.058525752276182175,-0.7186370119452477,0.510574221611023,-9.386978272348642,0.5910501964390278,0.21539334580302238,-0.41584794595837593,,-0.7007931098341942,-0.039364367723464966,,"Xander Bogaerts",12161,593428
"Miguel Sanó","LAA",95,1.0647506415843964,,1.8009535372257233,0.008795972913503647,,-0.702670268714428,-3.685543689876795,-0.8944036886096001,-0.39222072809934616,,-0.7616604194045067,,,"Miguel Sano",12164,593934
"Kevin Pillar","- - -",314,-6.360335174947977,,1.4661241583526134,-1.5203646048903465,,1.1718272417783737,-1.2567663975059986,-0.8292198516428471,-0.6618447490036488,,-1.2112380340695381,,,"Kevin Pillar",12434,607680
"Curt Casali","SFG",125,0.6342774666845798,,-0.5667000859975815,-0.3287566266953945,,-2.727687906473875,-2.9266148805618286,-0.6653404720127583,-0.29139384999871254,,1.195593949407339,,,"Curt Casali",12510,592200
"Marcus Semien","TEX",718,1.2162704654037952,,0.15127788484096527,-1.9658734388649464,,-1.2864254862070084,-6.049570504575968,0.23159676417708397,0.34970004484057426,,4.142455156892538,,,"Marcus Semien",12533,543760
"Trevor Story","BOS",106,1.1690169610083103,,1.227082535624504,-0.9182323403656483,,-0.3508565090596676,0.3829951845109463,-0.3032817095518112,-0.2597414255142212,,-0.6921848654747009,,,"Trevor Story",12564,596115
"James McCann","BAL",233,2.7299266681075096,,-2.9721589237451553,-0.7598864771425724,,-4.119905356317759,-1.2190221920609474,-0.5374337583780289,-0.14749039337038994,,2.6452932581305504,,,"James McCann",12859,543510
"Anthony Rendon","LAA",238,-5.874724064022303,,-0.8745726644992828,-0.453109972178936,,2.3751879073679447,-0.7032805308699608,-0.4661148712038994,0.9541068598628044,,-0.9938816390931606,,,"Anthony Rendon",12861,543685
"Austin Hedges","CLE",146,-1.753794863820076,,-2.974899582564831,-0.2774183601140976,,-2.8263122253119946,-5.953947018831968,-0.09252476692199707,-0.09413832798600197,,-0.6776690818369389,,,"Austin Hedges",12976,595978
"Javier Báez","DET",289,-7.154408663511276,,-0.04216168075799942,0.14251606166362762,,-4.551865763962269,-7.695672202855349,-2.195623479783535,1.4040090329945087,,-2.987378913909197,,,"Javier Baez",12979,595879
"Jorge Polanco","SEA",469,-2.078067395836115,,-4.249722339212894,-0.31799453496932983,,-1.4342340603470802,-2.4036157242953777,-0.7013531364500523,-0.8293792344629765,,-2.7861242331564426,0.04848586767911911,,"Jorge Polanco",13152,593871
"Ildemaro Vargas","WSN",303,-0.5767862945795059,,0.5099563077092171,-2.2712577916681767,,-1.1649469286203384,-1.572070062160492,-2.9438533820211887,0.18324586749076843,,-4.306419409811497,,,"Ildemaro Vargas",13324,545121
"Omar Narváez","NYM",69,-3.764300584793091,,-1.4488983005285263,-1.3654878214001656,,-1.260878313332796,-0.12296038493514061,-0.8068082220852375,-0.22319509088993073,,0.44089315086603165,,,"Omar Narvaez",13338,553882
"Patrick Wisdom","CHC",174,-1.7709324359893799,,-1.8325221836566925,-0.5294062085449696,,-3.9391143657267094,0.2662491500377655,0.03730136901140213,-0.13058112561702728,0.35119934007525444,1.2099553681910038,,,"Patrick Wisdom",13602,621550
"Carson Kelly","- - -",313,7.793312679976225,,-5.168071419000626,-1.148456059396267,,-3.4240485168993473,0.12561053782701492,-1.4319848753511906,-0.5745551995933056,,0.27058062329888344,,,"Carson Kelly",13620,608348
"Corey Seager","TEX",533,1.3123646974563599,,4.690291557461023,-0.09660539776086807,,3.4867059476673603,2.606258451938629,1.7683735601603985,3.377778295427561,,2.744077529758215,,,"Corey Seager",13624,608369
"Jack López","LAA",71,-1.5913822650909424,,0.7970338463783264,-0.07319900766015053,,-2.994159884750843,1.2781798876821995,1.0907429717481136,0.038078323006629944,,-0.4062916822731495,,,"Jack Lopez",13663,605346
"Tomás Nido","- - -",140,-6.29480504244566,,-1.3821476623415947,-0.17544379830360413,,1.6487876363098621,-2.9882358349859715,1.8154131099581718,-0.3992171436548233,,-1.1091332472860813,,,"Tomas Nido",13755,621512
"Chris Taylor","LAD",246,-5.520954951643944,,-1.4405241273343563,-0.7055924758315086,-0.3056761100888252,1.494150172919035,-0.3834959827363491,0.13864634558558464,-0.23896721750497818,-0.2527644746005535,-0.35931364074349403,,,"Chris Taylor",13757,621035
"Travis Jankowski","TEX",207,-7.204707063734531,,0.15035559982061386,-1.4234733916819096,,-1.011163990944624,-0.10065468400716782,0.6742928214371204,0.4223640598356724,,-3.525938253849745,,,"Travis Jankowski",13768,608671
"Rob Refsnyder","BOS",307,5.091521590948105,,0.737605694681406,0.027273837476968765,,-0.303693700581789,2.5931862629950047,0.5373232439160347,-0.9721337147057056,,2.3612587563693523,-0.833760142326355,,"Rob Refsnyder",13770,608701
"Joey Gallo","WSN",260,-7.7416116036474705,,4.316228527575731,-0.5040600970387459,,1.6564710959792137,-3.759642008692026,-1.6459833830595016,-0.7898962385952473,,2.0928047858178616,-0.057969942688941956,,"Joey Gallo",14128,608336
"Daniel Vogelbach","TOR",79,-1.1442812122404575,,0.07688089087605476,-0.6711538918316364,,0.5789465270936489,-1.6781408600509167,-0.2724645137786865,0.06337367743253708,,-0.7498545423150063,,,"Daniel Vogelbach",14130,596129
"Byron Buxton","MIN",388,11.04193239659071,,-0.38416140899062157,0.5032310374081135,,1.1262672878801823,4.615626450628042,0.3619007095694542,0.6915498003363609,,-2.0188914239406586,,,"Byron Buxton",14161,621439
"Carlos Correa","MIN",367,3.6781822703778744,,-1.3801380433142185,-0.2969620153307915,,5.373509641736746,8.556685373187065,4.069427784532309,0.9064077325165272,,2.953509148210287,,,"Carlos Correa",14162,621043
"Mitch Haniger","SEA",423,-6.179461475461721,,1.5027349330484867,0.004284169524908066,,-3.960411459207535,-5.998495098203421,1.748518217355013,0.686590775847435,,-1.9880034364759922,,,"Mitch Haniger",14274,571745
"Harold Ramírez","- - -",246,-2.963933452963829,,-0.2519879378378391,-0.7202920578420162,,0.9963468126952648,-1.732655256986618,-0.13034513220191002,-1.4092998951673508,,-1.4793769121170044,,,"Harold Ramirez",14387,623912
"Anthony Santander","BAL",665,-5.183912858366966,,5.185165610164404,3.6297392770648003,,0.3549290895462036,2.3812506534159184,3.2876508459448814,0.514373179525137,,6.249360267072916,,,"Anthony Santander",14551,623993
"Manuel Margot","MIN",343,-0.08346729725599289,,-3.3773209787905216,0.768760435283184,,-5.376349303871393,-3.2517964132130146,-5.292995486408472,0.3211071118712425,0.03320072218775749,3.319512862712145,,,"Manuel Margot",14712,622534
"Kyle Farmer","MIN",242,-7.826671037822962,,-2.226184394210577,-0.5026099979877472,,-2.539296831935644,0.10003457590937614,2.42914404720068,0.7609776556491852,,2.8701484873890877,,,"Kyle Farmer",14813,571657
"Victor Caratini","HOU",274,2.487330637872219,,2.5958963334560394,0.6295087859034538,,-0.14727158099412918,-2.2206405885517597,0.004731170833110809,0.4487324655056,-0.16456954553723335,-1.968639887869358,,,"Victor Caratini",14968,605170
"Mitch Garver","SEA",430,6.623634036630392,,-0.670798983424902,-0.5203809961676598,,-5.4219697415828705,-14.425320610404015,-2.196819629520178,-0.5090174973011017,-0.2025943286716938,3.200324546545744,,,"Mitch Garver",15161,641598
"Jake Bauers","MIL",346,1.176240373402834,,-0.1596715822815895,0.4643770754337311,,1.1390200443565845,-1.7475853897631168,-3.577597703784704,-1.3455594703555107,-0.2527644671499729,-1.0901167914271355,0.19753191992640495,,"Jake Bauers",15194,641343
"Adam Frazier","KCR",294,-1.7197284661233425,,-1.038874577730894,-1.090925209224224,,-1.7238942012190819,-5.551162902265787,-1.080162264406681,0.10912700369954109,,1.9171370305120945,,,"Adam Frazier",15223,624428
"Mike Tauchman","CHC",350,-1.4172876179218292,,0.1489999182522297,-0.027853552252054214,,-1.7180683389306068,3.2966593764722347,0.4225434362888336,1.0972430221736431,0.3219953067600727,-0.02365458384156227,,,"Mike Tauchman",15274,643565
"Garrett Cooper","- - -",116,-1.7710689045488834,,-2.203129570931196,0.38507139682769775,,-1.9729037955403328,-1.8609888553619385,0.12479032576084137,0.0634792409837246,,0.3482915498316288,,,"Garrett Cooper",15279,643265
"Kris Bryant","COL",155,-3.5626328699290752,,-1.0616271309554577,0.08177477866411209,,0.9302763529121876,0.14076988399028778,-1.880297850817442,-0.31928807869553566,-0.21473970636725426,0.44834258034825325,,,"Kris Bryant",15429,592178
"J.P. Crawford","SEA",451,2.922217834740877,,1.0245740413665771,-0.5639572516083717,,-9.34226093813777,-5.1413820050656796,3.830204378813505,0.511251300573349,-0.21473969519138336,-2.536641001701355,-0.23420649766921997,,"J.P. Crawford",15491,641487
"Aaron Judge","NYY",704,27.69713208824396,,3.9735131300985813,5.779230065643787,,19.082471799105406,21.193599801510572,0.7993116192519665,0.9399565979838371,,5.565974052995443,,,"Aaron Judge",15640,592450
"José Abreu","HOU",120,-3.6810535676777363,,-1.2095270156860352,-0.26356103271245956,,-3.355424400418997,-3.4187242314219475,-0.6947808265686035,-0.60855907574296,,-2.6581997387111187,,,"Jose Abreu",15676,547989
"Rowdy Tellez","PIT",421,-8.381701715290546,,4.611450664699078,0.6426988653838634,,1.876350261271,-1.8891255483031273,-3.7725141160190105,-1.4804748967289925,,1.5754841417074203,,,"Rowdy Tellez",15679,642133
"Tyler O'Neill","BOS",473,8.580548867583275,,-0.13127364218235016,-0.37372806295752525,,0.5462253987789154,4.311766978353262,1.6015459597110748,-0.024694036692380905,0.669462762773037,-0.957200963050127,,,"Tyler O'Neill",15711,641933
"Tyler Wade","SDP",156,-4.380227450281382,,-1.046585824340582,0.9535076506435871,,-2.3397153355181217,0.7681175507605076,-0.4185117408633232,-0.3242415003478527,-0.5827891901135445,-0.6675107926130295,-0.01512143388390541,,"Tyler Wade",15730,642180
"Miguel Andujar","OAK",319,2.4867441169917583,,-1.8185564801096916,-0.989090483635664,,-2.724491238594055,-3.600343033671379,1.1023561395704746,0.7511178702116013,,1.5398530289530754,,,"Miguel Andujar",15878,609280
"Luis Torrens","NYM",130,-0.8994295932352543,,-2.5891828574240208,-1.0248098373413086,,0.7574090249836445,-3.159985523670912,0.7583444006741047,-0.8205389901995659,0.4705573804676533,2.029675852507353,,,"Luis Torrens",15905,620443
"Willy Adames","MIL",688,-3.371397189795971,,-3.4858823269605637,-1.2387940026819706,,-1.4890009872615337,15.041144452989101,3.1445705965161324,-1.990176759660244,,5.923551607877016,,,"Willy Adames",15986,642715
"Cody Bellinger","CHC",569,-0.5447798408567905,,-0.4391354136168957,0.21429309993982315,,3.668345618993044,-5.038000952452421,2.8565289303660393,-1.0959973856806755,,3.0124311931431293,,,"Cody Bellinger",15998,641355
"Austin Slater","- - -",212,-1.747214250266552,,-0.12580063566565514,-0.15709535777568817,,-0.3089641109108925,-3.5448832772672176,1.260186828672886,-0.7602800615131855,-0.21473969146609306,-0.8297236748039722,,,"Austin Slater",16153,596103
"J.D. Davis","- - -",157,-2.526165157556534,,0.4043765738606453,0.07886549085378647,,1.644051767885685,-2.701193254441023,-1.941265594214201,-1.24278599396348,,0.666414950042963,,,"J.D. Davis",16219,605204
"Trea Turner","PHI",539,-2.136235222220421,,7.609461676329374,1.1018481217324734,-0.17315787449479103,7.577702343463898,1.4397932104766369,-1.5008853115141392,0.5296449065208435,,1.1267497278749943,,,"Trea Turner",16252,607208
"Pablo Reyes","- - -",64,-1.7130093164741993,,-0.5366041474044323,-0.6060681790113449,,-2.1220837980508804,0.09688108041882515,-0.8430097810924053,,0.2354232333600521,-0.2753169648349285,,,"Pablo Reyes",16357,622569
"Luis Guillorme","- - -",187,-6.092004019767046,,1.8057358637452126,-1.379144560545683,,-1.618791401386261,-2.833952870219946,1.4822266064584255,0.13817347213625908,0.47120988368988037,-1.0196451134979725,0.0350487045943737,,"Luis Guillorme",16451,641645
"Rhys Hoskins","MIL",517,1.5621718429028988,,1.4651201404631138,-0.2438577525317669,,-0.03113356977701187,-5.15358679741621,-1.2169338427484035,-0.3980204612016678,0.4712098650634289,1.796026587486267,,,"Rhys Hoskins",16472,656555
"Mauricio Dubón","HOU",428,-6.995391521602869,,-4.7964590303599834,-0.9676467888057232,,-3.3864563405513763,1.4352050945162773,3.8635451942682266,0.08921660482883453,-0.7987114079296589,3.4845677874982357,,,"Mauricio Dubon",16530,643289
"Connor Joe","PIT",416,-1.4200186170637608,,-0.7211464494466782,-0.3343323767185211,,3.4212743267416954,-6.675886806100607,0.590707253664732,0.18711597472429276,,2.023006748408079,,,"Connor Joe",16572,656582
"Yandy Díaz","TBR",621,4.079885631799698,,0.27006721124053,3.65833742544055,,-0.7875923849642277,4.25085773319006,1.0379141829907894,-0.03774993494153023,,0.21640568226575851,,,"Yandy Diaz",16578,650490
"Luis Urías","SEA",109,-1.3808461502194405,,0.6675648875534534,0.5281308740377426,,3.26890541985631,-3.719626810401678,-1.298389483243227,-0.050161220133304596,,0.6464233100414276,,,"Luis Urias",16622,649966
"Jose Trevino","NYY",234,-10.430593255907297,,6.132487054914236,-0.2791775204241276,,-3.31870074570179,-1.6748288236558437,0.6154173165559769,-0.8015574812889099,,-0.1288962922990322,,,"Jose Trevino",16725,624431
"Jonah Heim","TEX",491,-6.346257247030735,,0.38889897242188454,1.9883783161640167,,-7.072527009993792,-3.4220062382519245,-0.17540471255779266,-0.5324519984424114,,-6.948918949812651,,,"Jonah Heim",16930,641680
"Gleyber Torres","NYY",665,-0.8512617982923985,,-2.3802706114947796,0.9307308457791805,,12.223412837833166,-3.3700271658599377,0.20742297545075417,-0.33703403174877167,-0.3847719468176365,-2.4604747891426086,,,"Gleyber Torres",16997,650402
"Alex Verdugo","NYY",621,-8.009606879204512,,-8.04990666359663,-0.2523149363696575,,-0.23961875960230827,3.362462017685175,1.446769054979086,-1.1579026505351067,-0.21473969891667366,-0.47461212426424026,,,"Alex Verdugo",17027,657077
"Ramón Laureano","- - -",309,5.728082865476608,,0.9111103676259518,0.34056156873703003,,1.8236648477613926,-6.390188183635473,1.958855353295803,-0.7547765225172043,0.4712098725140095,-0.5652217827737331,,,"Ramon Laureano",17128,657656
"Alex Jackson","TBR",155,-8.451889298856258,,0.9965029507875443,-0.09062430635094643,,-1.0231686979532242,-0.6857620254158974,-1.1285598687827587,0.3258027099072933,,-3.004635576158762,,,"Alex Jackson",17276,656577
"Cole Tucker","LAA",57,-0.45026660338044167,,-0.9122450202703476,0.008957788348197937,,-2.126220628619194,1.6050039380788803,0.36070820316672325,-0.1513660065829754,,-0.4517044648528099,,,"Cole Tucker",17326,657061
"Jose Siri","TBR",448,6.407580003142357,,-5.344234053045511,-0.7845775708556175,,-4.129850592464209,-8.475408628582954,-4.546442955732346,-0.45535406470298767,,1.5211713016033173,,,"Jose Siri",17452,642350
"Eloy Jiménez","- - -",349,4.564265470951796,,-0.9989222921431065,-2.3517568483948708,,-6.1742026172578335,-4.698229685425758,-1.6190874241292477,-0.8814466968178749,,-1.5944381952285767,,,"Eloy Jimenez",17484,650391
"Alex Bregman","HOU",634,-0.9511527121067047,,2.4878756776452065,1.1925001963973045,,-3.6816448643803596,3.037643287330866,1.1670318022370338,-1.0868992805480957,,3.0483588948845863,,,"Alex Bregman",17678,608324
"DJ Stewart","NYM",194,-2.728530190885067,,-0.4480022229254246,-1.6014177687466145,,0.3090457543730736,-0.625585425645113,-1.039950367063284,-0.0800226554274559,-0.7987114377319813,2.388951126486063,,,"DJ Stewart",17766,621466
"Tyler Nevin","OAK",278,-8.465536378324032,,-0.9804738983511925,-1.2102860771119595,,2.974218465387821,-1.6042544431984425,0.3809053972363472,1.2568854056298733,,-1.056431606411934,,,"Tyler Nevin",17893,663527
"Andrew Benintendi","CHW",522,1.8682943396270275,,-0.8168139681220055,-0.1381208300590515,,-4.190510235726833,1.4707139767706394,-1.8216879107058048,-0.1361113376915455,,-5.121225535869598,,,"Andrew Benintendi",17901,643217
"Ian Happ","CHC",657,7.11177421361208,,6.922997321933508,-0.38323531672358513,,9.1887626349926,-1.4368057139217854,-1.8921802937984467,0.8602568879723549,,-5.329926799982786,,,"Ian Happ",17919,664023
"Ty France","- - -",535,-1.667022980749607,,-0.3191547766327858,0.2201918475329876,,-5.443545620888472,-2.7799537777900696,4.126652479171753,-0.3743548095226288,,-3.6225506998598576,,,"Ty France",17982,664034
"Tyler Stephenson","CIN",515,5.10541270300746,,1.2108769193291664,0.6309466771781445,,-0.23125452920794487,4.119670290499926,1.3433232046663761,-0.057971324771642685,,-0.4791554994881153,,,"Tyler Stephenson",17988,663886
"Paul DeJong","- - -",482,-4.539853934198618,,5.516087379306555,0.1897018551826477,,0.9661588296294212,-6.199777897447348,2.8645880073308945,-1.3039951547980309,,-4.825750567018986,,,"Paul DeJong",18015,657557
"Harrison Bader","NYM",437,0.030337568372488022,,3.720946118235588,-1.909579772502184,,-8.792708065360785,-3.561258375644684,3.693650510162115,0.25995250791311264,0.47055739909410477,-3.4012521877884865,,,"Harrison Bader",18030,664056
"Jake Cronenworth","SDP",656,-6.173072345554829,,-5.648320723325014,4.134574115276337,,-7.022015735507011,4.439746979624033,4.519250553101301,-0.6661181189119816,0.06337367743253708,3.7173598259687424,0.12266531586647034,,"Jake Cronenworth",18036,630105
"Dylan Moore","SEA",441,-0.5882614329457283,,0.13273803517222404,-0.025469742715358734,,-1.5807561054825783,-3.0498360693454742,-1.9857112988829613,-0.39376113936305046,0.47120988368988037,3.3008225113153458,,,"Dylan Moore",18042,664238
"Garrett Stubbs","PHI",187,-3.7609549462795258,,0.8417781852185726,0.6171833612024784,,1.6904896646738052,-4.144503697752953,1.079199906438589,-0.28221502155065536,,-1.9485783651471138,,,"Garrett Stubbs",18067,596117
"Nathan Lukes","TOR",91,-1.0164696425199509,,-0.39767346531152725,0.40075426921248436,,-1.013776559382677,3.27627120167017,1.2463139295578003,,0.7626940831542015,-0.25709375739097595,,,"Nathan Lukes",18123,664770
"Seth Brown","OAK",400,-2.7366709671914577,,-0.8543472290039062,-2.0829190835356712,,-0.8687987439334393,-4.75371029227972,-0.11891317740082741,0.47114822268486023,0.21844542026519775,1.1174576692283154,,,"Seth Brown",18171,664913
"Dansby Swanson","CHC",593,-0.49625708162784576,,1.9834456369280815,-0.07457032799720764,,-2.640319675207138,-4.17307636141777,3.765474818646908,-1.382558450102806,-0.2527644671499729,0.29165272042155266,,,"Dansby Swanson",18314,621020
"Kyle Tucker","HOU",339,14.683577794581652,,-1.934532318264246,-0.7192379720509052,,4.848287578672171,5.276447117328644,2.4649462960660458,-0.34411490336060524,,4.817962009459734,,,"Kyle Tucker",18345,663656
"Daz Cameron","OAK",186,-2.9267969503998756,,-0.3958452194929123,-0.44778838008642197,,-2.8973265513777733,-1.6728257238864899,-0.03515750914812088,1.0042934715747833,-0.2527644634246826,-0.598190426826477,,,"Daz Cameron",18353,663662
"Victor Robles","- - -",295,8.819336336106062,,3.1416931189596653,0.6771799996495247,,1.9574511609971523,-0.5981283225119114,-0.10587111115455627,0.35006849095225334,,-2.5565130785107613,,,"Victor Robles",18363,645302
"Ali Sánchez","MIA",96,-3.7359848618507385,,-0.2978178672492504,-0.20496618002653122,,-1.8093258365988731,-1.562450509518385,-1.8787371553480625,,,-0.8773348890244961,,,"Ali Sanchez",18551,645305
"Trent Grisham","NYY",209,0.788966316729784,,2.8898789547383785,-0.644226785749197,,-1.064522746950388,-2.8774201683700085,0.24546625837683678,0.045887693762779236,,-1.0893931835889816,,,"Trent Grisham",18564,663757
"Luis Arraez","- - -",672,1.290732018649578,,-0.27329498529434204,-2.803792428225279,,-4.146295916289091,2.133547242730856,0.6777800880372524,1.6808981373906136,0.21844541653990746,3.7131933122873306,0.0350487045943737,,"Luis Arraez",18568,650333
"Ke'Bryan Hayes","PIT",396,-7.619134820997715,,-3.987032148987055,-1.1007658578455448,,-11.114898018538952,2.2899357713758945,0.5492536462843418,0.6564196459949017,,0.9271302074193954,,,"Ke'Bryan Hayes",18577,663647
"Jared Walsh","TEX",60,1.816796027123928,,-1.602721631526947,-0.11245574429631233,,0.01211637258529663,-1.101970724761486,-0.38348621502518654,-0.39085448905825615,,0.06163770705461502,,,"Jared Walsh",18607,665120
"Ramón Urías","BAL",301,0.019180551171302795,,1.8244235962629318,0.305954210460186,,2.650365326553583,-5.270983085036278,0.736455824226141,0.5643104836344719,-0.21473969519138336,4.837235875427723,,,"Ramon Urias",18795,602104
"Andy Ibáñez","DET",244,-1.642435472458601,,-2.232102148234844,-0.827187817543745,,-0.2359347976744175,-1.1721944324672222,-0.13356442376971245,0.08988532051444054,0.19825290516018867,1.7004639580845833,-0.19961825013160706,,"Andy Ibanez",18819,628451
"José Azocar","SDP",79,-5.425565380603075,,0.5416443198919296,0.8581799641251564,-0.01989161968231201,-0.39875367283821106,-0.05772584304213524,0.2892116792500019,-0.7844923622906208,,0.5953371673822403,,,"Jose Azocar",18821,640492
"Danny Mendick","CHW",141,-5.698291901499033,,-1.0729873515665531,0.8078808076679707,,-1.2562400214374065,-0.09870194271206856,0.8262831121683121,-0.29562903940677643,,-2.3148273304104805,,,"Danny Mendick",18889,664901
"Leody Taveras","TEX",529,-8.657148588448763,,8.616036266088486,-0.8387636058032513,,-4.129588920623064,0.1579207479953766,-2.700889591127634,-0.5743779763579369,,-4.762107394635677,,,"Leody Taveras",18900,665750
"Estevan Florial","CLE",111,-4.335217211395502,,-1.048295609652996,-0.43911880254745483,,-0.2470671869814396,-0.5511173233389854,1.5587971284985542,-0.2574382722377777,,0.882640540599823,,,"Estevan Florial",19151,664314
"Yuli Gurriel","KCR",65,-3.6709743291139603,,0.5052521899342537,1.1843140497803688,,-0.29079026356339455,1.2384211421012878,-0.1531148962676525,0.08548026904463768,,0.1856461726129055,,,"Yuli Gurriel",19198,493329
"Garrett Hampson","KCR",231,-0.6774926520884037,,1.0709438659250736,0.5653678365051746,,-4.577462565153837,-3.206608794629574,-3.123285874724388,-0.6139349639415741,,-1.3582138046622276,,,"Garrett Hampson",19262,641658
"Adolis García","TEX",637,-12.449047297239304,,1.905458491295576,2.964810997247696,,-2.6127867735922337,1.8904163055121899,0.6237588562071323,0.9665023274719715,,-3.471707910299301,,,"Adolis Garcia",19287,666969
"Randy Arozarena","- - -",648,-2.57302388548851,,0.41296252235770226,0.27543072402477264,,-1.95625826343894,9.215553905814886,-0.9547859020531178,-0.9133426360785961,-0.21473969519138336,1.4761196970939636,,,"Randy Arozarena",19290,668227
"Alex Call","WSN",113,1.256342325359583,,0.6944100521504879,1.8949895612895489,,1.5983061343431473,3.179783832281828,2.143459551036358,-0.39366815239191055,,-0.5740031264722347,,,"Alex Call",19296,669743
"Matt Thaiss","LAA",186,-4.158636461943388,,-0.7241198346018791,0.21588512137532234,,-0.6748284213244915,-0.6735950261354446,1.0897534564137459,0.09353478997945786,,1.4636011011898518,,,"Matt Thaiss",19318,642136
"Bryan Reynolds","PIT",692,11.753681756556034,,2.4518715143203735,-0.38661302626132965,,4.428923901170492,-1.4014557003974915,-0.5292653515934944,-1.0683754421770573,,6.654420707374811,,,"Bryan Reynolds",19326,668804
"Nicky Lopez","CHW",445,5.976658504456282,,0.4570488780736923,-1.7336063459515572,,-1.4658195488154888,-10.313274797052145,0.11891986802220345,-1.44053103774786,,0.16096360981464386,,,"Nicky Lopez",19339,670032
"Sean Murphy","ATL",264,-0.41339413076639175,,-2.2666874527931213,-0.2714099548757076,,-4.3521526120603085,-1.1739739403128624,1.3165659680962563,0.39734914898872375,-0.3962509073317051,1.4094768278300762,0.0483221560716629,,"Sean Murphy",19352,669221
"Luke Raley","SEA",455,14.707611806690693,,-0.5738567672669888,-2.0864097326993942,,4.357999965548515,-5.002906560897827,3.1757269874215126,-1.753253299742937,-0.2878131866455078,-0.5046496242284775,,,"Luke Raley",19354,670042
"Weston Wilson","PHI",98,4.60519627481699,,1.8655015975236893,0.11954551190137863,,0.6492072716355324,-2.669259563088417,-1.3079231455922127,-0.1637246012687683,,0.5959971658885479,,,"Weston Wilson",19358,642215
"Austin Hays","- - -",255,2.0809518061578274,,-3.3668154031038284,0.7329802997410297,,-0.7500711902976036,1.8737260587513447,-2.044066846370697,-0.025086503475904465,,0.694228358566761,-0.2578629441559315,,"Austin Hays",19363,669720
"Zach McKinstry","DET",325,-12.235051114112139,,1.245692204684019,1.6835675686597824,,0.48145171254873276,-2.3802581764757633,0.5281307883560658,0.8781360425055027,0.7655333615839481,-0.9724676124751568,-0.19961825013160706,,"Zach McKinstry",19392,656716
"Brian Serven","TOR",71,-2.838882304728031,,1.0885691568255424,,,-1.1103723384439945,-0.5631982274353504,-0.07664993777871132,-0.2527644634246826,,-0.8857897818088531,,,"Brian Serven",19422,661531
"Jake Rogers","DET",337,1.3600867167115211,,-1.3057400584220886,0.8176904879510403,,-10.529414031654596,-2.111860867589712,1.4138855896890163,-0.7739303596317768,-0.21473969519138336,-1.6547739282250404,,,"Jake Rogers",19452,668670
"Andruw Monasterio","MIL",142,-2.1681250520050526,,-1.4143765233457088,-0.1482021100819111,,-2.943980745971203,-0.6273307166993618,0.668597012758255,0.022087950259447098,0.47120989486575127,-0.8909131437540054,0.021046951413154602,,"Andruw Monasterio",19455,655316
"Tommy Edman","LAD",153,-0.84359360486269,,-1.6597324572503567,-1.001626804471016,,0.07062825188040733,1.2482741177082062,1.0566832646727562,0.11375589296221733,,1.1225802227854729,,,"Tommy Edman",19470,669242
"Andrew Knizner","TEX",93,-5.342122696340084,,2.0968825481832027,-0.8345554172992706,,-1.6442347206175327,-2.618033289909363,-1.1329077258706093,-0.3297036923468113,,-0.8137373067438602,,,"Andrew Knizner",19514,668800
"TJ Friedl","CIN",341,2.1828563809394836,,3.0901454389095306,0.6493364050984383,,-2.772547211498022,-1.7554106526076794,-1.2135955169796944,2.1984932608902454,-0.21340009942650795,-1.3044840283691883,,,"TJ Friedl",19522,670770
"Yordan Alvarez","HOU",635,8.522187795490026,,2.5450282618403435,6.054709356278181,,13.638219218701124,2.5289479605853558,5.360025350004435,0.4485141225159168,,2.7816077657043934,,,"Yordan Alvarez",19556,670541
"Nathaniel Lowe","TEX",565,10.878087967634201,,-4.167377352714539,0.17694582790136337,,1.5504117608070374,4.003888409584761,1.0839192010462284,-0.11160403117537498,,-1.7620863914489746,,,"Nathaniel Lowe",19566,663993
"Chas McCormick","HOU",267,-5.648999951779842,,-0.7284822948276997,0.9402126409113407,,-0.3240806683897972,-1.3180865198373795,0.11967755854129791,-0.18989425525069237,0.024242933839559555,-2.6567351929843426,-0.2025943286716938,,"Chas McCormick",19599,676801
