Name,Team,IP,botCmd FA,botCmd SI,botCmd FC,botCmd FS,botCmd SL,botCmd CU,botCmd CH,botCmd KC,botOvr,botStf,botCmd,botxRV100,botERA,NameASCII,PlayerId,MLBAMID
"Jesus Tinoco","- - -",40.2,45.96794963414634,46.275332350000006,80,,58.41674670623146,,34.49377249999999,,56.56668802795031,56.40017535714285,54.40220071428571,-0.2825522670807454,3.653264161490683,"Jesus Tinoco",16300,622786
"Nick Mears","- - -",57.2,55.99033114701131,,,,55.9976776724138,46.897885579619164,,,56.63181397859922,58.980579834630355,55.573831945525285,-0.2865990758754864,3.647193978599222,"Nick Mears",25376,683232
"Dylan Lee","ATL",59.2,63.07558845614036,,,,58.94071485106384,,54.45358288461541,,56.68382876013904,48.5214055388181,62.689826685979135,-0.2898309501738123,3.6423463962920044,"Dylan Lee",19996,669276
"Yoshinobu Yamamoto","LAD",90,61.60780525252526,67.20831636363636,58.29823831460675,60.117738929577456,43.881257173913056,65.02896947058822,,,56.691223337856165,48.7942110990502,61.69306143147897,-0.290290630936228,3.6416558548168254,"Yoshinobu Yamamoto",33825,808967
"Joe Jiménez","ATL",68.2,52.894686779324054,,,,57.77565822222222,,61.243123260869574,,56.78151001836545,47.234822268135886,58.54182108356291,-0.2958997520661157,3.6332429201101935,"Joe Jimenez",15761,641729
"Aaron Nola","PHI",199.1,53.61144781285232,60.31824427914111,52.62589295918368,,,,53.657468631921816,63.00410027645378,56.850453914813656,49.43924737864078,60.52443619480113,-0.30018229877857816,3.6268192890698394,"Aaron Nola",16149,605400
"Kenley Jansen","BOS",54.2,,43.266852456140356,52.66422095665172,,64.45720426229505,,,,56.86139978453738,43.45577027883397,56.084645754119144,-0.30086212927756656,3.625799315589352,"Kenley Jansen",3096,445276
"Paul Skenes","PIT",133,57.6269300119904,31.672541933085498,,,49.12058735465116,54.117924826086956,52.51253745614036,,56.88952263751763,52.235115166901736,55.63280289609779,-0.3026091067230842,3.6231785707569344,"Paul Skenes",33677,694973
"Bailey Ober","MIN",178.2,59.4698630544747,,63.151672680608364,,44.80727918495299,63.989913225806454,67.49914441919191,,56.92080463477939,48.02547110863923,65.06095512791993,-0.30455297738227655,3.6202635335558018,"Bailey Ober",21224,641927
"Jack Kochanowicz","LAA",65.1,20.99375836734694,52.46699768488746,,,,47.797225253164555,40.68321423076923,,56.93058735739231,51.250280395809085,52.55842839348079,-0.30516004656577417,3.6193526542491266,"Jack Kochanowicz",27688,686799
"Shota Imanaga","CHC",173.1,64.11171397473997,43.06551795918367,77.60813454545455,56.79254007585333,49.07377316582914,56.76295154761905,46.15588854545455,,57.010568700848125,47.76775042020046,58.95869826522743,-0.31012859676175786,3.611900115651504,"Shota Imanaga",33829,684007
"Kyle Bradish","BAL",39.1,48.06605115384616,48.93663176706828,,,57.56185372881357,61.53710656250001,,,57.07548691666665,57.926612933333345,56.28471238333333,-0.3141636166666667,3.605845983333334,"Kyle Bradish",24586,680694
"Joel Payamps","MIL",59,42.373886385135144,55.295602325581406,,,62.140932016574595,,56.07756173913043,,57.15441961111112,54.09428154444445,56.657426088888876,-0.3190670222222222,3.5984919,"Joel Payamps",14332,606303
"Zach Eflin","- - -",165.1,50.440503770449006,58.40112559113195,56.10707994261688,,62.533654393166906,60.19071788517464,53.376813238255025,,57.20625353365402,41.61726114051263,61.29643702302369,-0.3222869851730215,3.5936620624195124,"Zach Eflin",13774,621107
"Chad Green","TOR",53.1,64.69511082995952,,20,,44.375819719626186,,,,57.23968249695495,52.8197027405603,59.346050730816074,-0.324363909866017,3.5905465042630933,"Chad Green",15552,643338
"Brock Burke","- - -",34,53.88321314569536,43.14739185185185,,,56.04518375838924,,60.90985041237113,,57.254309582608684,57.15902413913044,57.351480191304354,-0.3252730086956522,3.5891833565217386,"Brock Burke",17968,656271
"Miles Mikolas","STL",171.2,65.59912507957561,65.80463670926517,,,67.02147834203656,62.651036528662424,64.55077177489177,,57.34811379297596,35.24225306099816,71.50047809242145,-0.33110060628465804,3.580441907578558,"Miles Mikolas",9803,571945
"Edwin Uceta","TBR",41.2,,51.00258788888889,59.292984017857144,,52.17934222222223,35.40680333333333,60.9952264628821,,57.37422124629081,61.64605989614244,59.62781364985162,-0.33272256676557865,3.5780083234421363,"Edwin Uceta",20539,670955
"Kutter Crawford","BOS",183.2,61.79164978260871,,55.11952303954803,48.285015714285706,49.675907025948106,,,56.775441734693864,57.55318474204173,44.98877740944017,57.71099149286499,-0.3438404024881083,3.561331503841932,"Kutter Crawford",20531,676710
"Hunter Gaddis","CLE",74.2,58.29733009708739,,,,66.59202609958507,,37.406564530386746,,57.70402512558139,54.222752799999995,59.81575452093025,-0.3532115069767442,3.547275720930234,"Hunter Gaddis",25636,683769
"Cooper Criswell","BOS",99.1,,59.874197811900196,40.35479394833948,,43.34732588118812,,56.28258154684095,,57.73825113830393,52.3492099715424,53.165473375071144,-0.35533830392714855,3.5440857768924303,"Cooper Criswell",24975,681867
"Matt Bowman","- - -",30.2,32.70765,66.73005393782384,43.329827653061216,45.50088160000001,48.364310546875004,,,,57.73854265593561,53.34237555331992,55.736804748490954,-0.3553549094567405,3.5440596981891344,"Matt Bowman",13528,621199
"Cody Bradford","TEX",76.1,64.19081104234527,,54.4148025,,80,52.413339333333326,61.519048816199366,,57.80385700680272,42.39018443877551,65.67236428571428,-0.3594129846938775,3.5379748894557825,"Cody Bradford",27597,674003
"Angel Zerpa","KCR",53.2,50.66561287179488,61.99405995169081,,,56.330870161290335,20,40.87764216494845,,57.929644119496864,51.38419011530399,59.992964685534595,-0.36722846960167727,3.526250010482181,"Angel Zerpa",22717,672582
"Tanner Houck","BOS",178.2,,49.247774237288134,55.404821500000004,63.076171693667135,54.83934382847037,,,,57.975999181286554,48.8861675365497,55.831976860380124,-0.3701083114035088,3.5219298757309954,"Tanner Houck",19879,656557
"Nate Pearson","- - -",66.1,47.2089789935752,79.84296537037038,80,80,55.8375894449056,31.988973019343987,,,58.055369781451525,60.13137590766221,50.133604398974775,-0.37503992617024157,3.5145324923647645,"Nate Pearson",20160,663878
"Steven Matz","STL",44.1,,61.64472676274944,,,43.16203384615385,55.232459824561396,54.63084670103093,,58.08875598143236,45.59091877984085,63.088712625994695,-0.3771125331564987,3.5114243236074274,"Steven Matz",13361,571927
"Hunter Strickland","LAA",73.1,44.595083497267765,55.127477400000004,46.133454146341464,,61.4215701863354,,43.64849028169014,,58.13358482788294,57.85233065404475,53.91825076592081,-0.37989759896729774,3.5072457659208256,"Hunter Strickland",7836,519326
"Cole Ragans","KCR",186.1,56.20962773599386,,55.517924419263444,,46.14061731829573,,54.273780270270265,50.376863931888536,58.20258213277743,61.90188634701732,53.504003056446464,-0.38418475625400905,3.5008154586273244,"Cole Ragans",21846,666142
"Ryan Pressly","HOU",56.2,53.66270493670886,20,,,56.663139527272726,57.251001063829776,42.95377792452831,,58.25630017913596,59.02290663856692,52.06286133825079,-0.38752248682824,3.4958089251844044,"Ryan Pressly",7005,519151
"Chris Paddack","MIN",88.1,69.87325809904152,,,,41.5888884496124,49.309055353535356,69.65851576719575,,58.2834561627907,45.454962291381655,64.74988027359781,-0.3892093638850889,3.493279480164159,"Chris Paddack",20099,663978
"Edwin Díaz","NYM",53.2,40.01690631578948,,,,45.54903377574371,,,,58.28491554704595,70.41176431072209,42.53951090809628,-0.3892997045951859,3.493142614879649,"Edwin Diaz",14710,621242
"Kyle Leahy","STL",48.2,56.133836461038946,,,,56.92442673835125,43.03880636363636,49.60441624999999,,58.30337831654677,54.72460434532375,56.8005130647482,-0.39044604316546755,3.491423093525179,"Kyle Leahy",24763,681517
"Hayden Wesneski","CHC",67.2,53.22017594387756,46.73570083606557,64.36117326315791,,54.93027396788991,,44.43921031250001,,58.31209410399257,54.844834131847726,56.94748246053853,-0.3909890064995357,3.490608885793872,"Hayden Wesneski",27581,669713
"Blake Treinen","LAD",46.2,47.922135125,54.95023166666666,51.58536067226891,,45.79013302816902,,,,58.338645088195385,55.5350834192673,53.43988449118047,-0.39263887381275436,3.488133500678425,"Blake Treinen",12572,595014
"Pierce Johnson","ATL",56.1,45.22501009049774,,39.93845575757576,,,60.80813634146341,,,58.366249105779715,50.33415983642313,53.487450239912754,-0.39435322791712096,3.485563446019629,"Pierce Johnson",13435,572955
"Nick Martinez","CIN",142.1,57.31099945492662,59.724055989304816,63.30513686774942,,52.20830392307692,58.28387015810277,61.4754676521739,,58.462097093132655,40.62193031514581,64.2026096848542,-0.40030787864534334,3.4766307431796797,"Nick Martinez",12730,607259
"Jared Koenig","MIL",62,20,56.33806472508592,52.22841185173806,,,47.98604586466164,50.405477250000004,,58.597955947006874,48.1917468498528,60.01467671246321,-0.40874829244357197,3.463969735034347,"Jared Koenig",27517,657649
"Tyler Glasnow","LAD",134,56.58948969060774,59.58273417142857,,,55.57982336330936,40.388829759358295,,,58.6720797862823,67.70315613320079,54.646701868787275,-0.4133530119284294,3.4570621272365805,"Tyler Glasnow",14374,607192
"Matt Waldron","SDP",146.2,55.69047223655914,65.52341779036826,52.571045213270146,,68.06214298353909,,,,58.79773277029782,37.65961217462259,68.26327562627498,-0.4211595838433293,3.4453528518971854,"Matt Waldron",25550,663362
"John King","STL",60,80,59.451142996031756,,,51.23003656862746,,55.873088818565385,,58.90510039627041,46.527370932400935,63.459598484848485,-0.42783011655011655,3.435346421911423,"John King",22051,667463
"Corbin Burnes","BAL",194.1,,30.748585278969955,49.2809529280949,,47.8371695890411,50.98398444961239,47.49341190332327,,58.963253920587256,61.616496816816806,45.241499315982644,-0.43144309642976325,3.4299275041708364,"Corbin Burnes",19361,669203
"Logan Gilbert","SEA",208.2,57.57475093816632,40.16745066666666,60.44172514018694,34.66781773955774,59.56656878600823,48.19612838440112,,,59.01683398093359,57.11184974030242,53.848608579881656,-0.4347713740959894,3.4249351873767266,"Logan Gilbert",22250,669302
"Michael Wacha","KCR",166.2,61.473433090614876,54.35501712846348,51.55426993243243,,29.131225968586396,38.491145,68.06561582836711,,59.05693409143297,49.35958890126776,59.598655040338066,-0.43726221283134853,3.4211998501728775,"Michael Wacha",14078,608379
"Brant Hurter","DET",45.1,36.81902195652174,72.90779156923075,,,45.85825863636364,,44.69895,,59.12060831007752,50.623661100775195,65.40483686821706,-0.4412181395348837,3.415264294573643,"Brant Hurter",30133,676428
"Alex Vesia","LAD",66.1,53.33473863112394,,,,52.804261739130425,,44.82293654545454,,59.14261783363803,59.371847321755034,54.88619508226691,-0.4425862340036561,3.413212833638026,"Alex Vesia",25007,681911
"Ryan Pepiot","TBR",130,50.917727049632354,,59.40109204724409,,45.70029202156334,20,60.73215511904762,,59.23289320930232,61.93877829302324,52.50703737209302,-0.44819558604651166,3.4047993209302336,"Ryan Pepiot",26221,686752
"Anthony Banda","LAD",49.2,56.44764917033349,60.287243921668214,34.59455,,42.7870390742233,20,57.958377197802186,,59.26624946750937,60.59451527639037,56.78850098320237,-0.45026812463546806,3.4016905293622766,"Anthony Banda",14706,607455
"Caleb Ferguson","- - -",54.1,60.70656951332143,46.30783130434782,50.91012483562769,,20,62.03368281125227,,,59.32457674432559,53.56614759296847,59.69205570174529,-0.45389000800047413,3.3962577869799695,"Caleb Ferguson",19349,657571
"Lucas Erceg","- - -",61.2,50.365867918088725,48.10299044554455,,,52.52323128787879,,57.15603925531913,,59.5350729250264,59.78398630411826,53.62363878563887,-0.4669679303062302,3.376640031678986,"Lucas Erceg",19360,668674
"Aaron Bummer","ATL",55.1,63.41171395833332,58.11440922680413,44.777921428571425,,53.43177063882062,20,42.10569666666666,,59.71560772307692,54.627717148717956,59.73704654358976,-0.47818314871794876,3.3598178358974353,"Aaron Bummer",16258,607481
"Blake Snell","SFG",104,43.30937898903776,,,,33.105338651685386,47.92478681127983,64.0342849517685,,59.76838050169109,65.88670493799323,45.835489605411496,-0.4814626211950394,3.354897705749718,"Blake Snell",13543,605483
"Dylan Cease","SDP",189.1,45.67972035302594,,31.51940157894737,,58.802726145139815,,20,49.83498665338646,59.78850425031369,67.22065060225849,52.65506568695106,-0.4827123337515684,3.353024015056462,"Dylan Cease",18525,656302
"Chris Sale","ATL",177.2,61.97899910714285,57.80065356435642,,,58.478327224669606,,61.10736251207729,,59.90960780695529,47.75242788147624,63.764671852377575,-0.4902360220014194,3.341738516678495,"Chris Sale",10603,519242
"Jeff Hoffman","PHI",66.1,59.13131737789203,59.29484810126583,,49.17305436974788,43.59954833333333,,,,59.917093370333,66.18339017154392,51.9929365691221,-0.49070167507568113,3.341040110998991,"Jeff Hoffman",17432,656546
"Bryan Hudson","MIL",62.1,63.25088763975155,,52.289298377192985,,37.295260324074064,,,,60.39293427341228,58.08814214208827,58.21642218514529,-0.5202642734122714,3.2966964262648006,"Bryan Hudson",19924,663542
"Chris Martin","BOS",44.1,68.43494588235293,54.82072016393441,61.74951628762543,61.999034534883734,64.39836500000001,,,,60.486679133738605,41.82960352583585,69.10009680851061,-0.5260874772036472,3.2879610030395137,"Chris Martin",11847,455119
"A.J. Minter","ATL",34.1,60.1214827309237,,50.90052188888888,,,,45.12348817204301,,60.547416724137925,62.92514622605363,55.52296411877395,-0.5298610344827585,3.2823004214559393,"A.J. Minter",18655,621345
"Caleb Thielbar","MIN",47.1,58.49024865435356,,,,61.83840510948907,62.14094382488483,,,60.582247080459766,52.17814185057471,62.59357274712644,-0.5320249999999999,3.2790548505747115,"Caleb Thielbar",10078,573204
"Tim Hill","- - -",67,50.88534258365597,62.17074406458964,,,33.261886862745094,,20,,60.61888158576818,47.82689278085037,66.0182142892749,-0.5343008542448654,3.2756417579471893,"Tim Hill",16814,657612
"T.J. McFarland","OAK",56.2,63.518355,60.972455369458125,80,,54.716766542056064,,45.345195145631074,,60.65758692951014,50.286814348865,61.507763309438424,-0.5367058661887697,3.2720339426523277,"T.J. McFarland",3237,519008
"George Kirby","SEA",191,56.015981777557094,64.24599796005707,58.59511,49.252525,60.95890378917378,,,57.84995053497943,60.69898620410912,53.41501295048838,61.97410800606266,-0.5392763354664871,3.2681774806332102,"George Kirby",25436,669923
"Tarik Skubal","DET",192,58.84667561571126,60.260699398625434,,,55.60344120567375,,56.15308723376624,62.31997708333333,60.80011138075314,58.99699554393305,60.66566003835426,-0.5455598396094838,3.2587515585774054,"Tarik Skubal",22267,669373
"Nick Pivetta","BOS",145.2,57.49702938572718,,57.83220152173913,,55.61509219402986,67.13248325396825,,,60.83254071459693,54.16626838344227,61.11720457952069,-0.5475745403050108,3.25573008714597,"Nick Pivetta",15454,601713
"Bryce Miller","SEA",180.1,53.76779596802842,54.29661300429185,29.937672857142864,55.54767530567685,50.36358889140272,,,54.437466907216496,60.88853236733157,54.26456378246143,54.40291356040648,-0.5510525065863756,3.2505133684606697,"Bryce Miller",29837,682243
"Tyler Alexander","TBR",107.2,67.49448809139786,73.87126739726028,48.2752937735849,,58.350690658307215,,54.638900745614016,,61.33350842420611,46.805872510485315,62.04850006590772,-0.5786981306171362,3.2090458238466146,"Tyler Alexander",17735,641302
"Raisel Iglesias","ATL",69.1,56.58170022727274,43.47517961748634,,,54.93259947916667,,69.53441207017543,,61.39193702586208,55.432823545258636,61.32179979525861,-0.5823272413793104,3.203601702586207,"Raisel Iglesias",17130,628452
"Greg Weissert","BOS",63.1,64.0631551489362,57.4666631395349,,,53.50756969359332,,35.28841120879122,,61.4092942386033,57.555071387002904,59.1795106886518,-0.5834064985451018,3.2019821726479143,"Greg Weissert",20375,669711
"Hoby Milner","MIL",64.2,69.03136466367715,59.50101584564618,,,60.42267134110788,,61.850521118881126,,61.49799200956939,47.00451111961721,69.05580800956935,-0.5889164497607655,3.193717598086124,"Hoby Milner",13346,571948
"Slade Cecconi","ARI",77,67.36206047954866,,78.28804,,48.767536270096464,49.03655465517242,49.46491121019108,,61.52905089644514,42.744570834621335,62.065546731066455,-0.5908461360123647,3.1908229366306022,"Slade Cecconi",27500,677944
"Jared Jones","PIT",121.2,55.68559888535033,,,,58.354128018018024,50.90984926966293,56.77179420634921,,61.64426919979079,60.79299449790794,58.18044443514645,-0.598004157949791,3.1800859100418415,"Jared Jones",27863,683003
"Tyler Ferguson","OAK",51.1,57.60067193037975,38.35668396648044,54.72987776699029,,59.664102272727256,,40.66641444444445,,61.66112534798534,59.129731184371224,56.09860094017096,-0.5990510378510379,3.1785156776556773,"Tyler Ferguson",19481,621053
"Yusei Kikuchi","- - -",175.2,61.32950776564774,,,,57.55767736535662,62.62665953183523,35.8208924691358,,61.76844509911141,63.11864784688995,58.3072820608339,-0.6057195420369105,3.168513475734792,"Yusei Kikuchi",20633,579328
"Cristopher Sánchez","PHI",181.2,,56.21868040785499,20,,54.614645614406776,,53.46702329659319,,61.86938398141529,58.58040625446747,57.682951504646184,-0.6119903466761972,3.1591077555396723,"Cristopher Sanchez",20778,650911
"Sonny Gray","STL",166.1,56.77207882154882,60.36732766968326,52.14901106334842,,43.27908526,49.66556463768117,44.893457924528306,,61.88893606596942,57.9481038294449,53.871544613837486,-0.6132050965406275,3.1572851729686247,"Sonny Gray",12768,543243
"Logan Webb","SFG",204.2,32.78406364705882,59.0572727486296,46.299074347826085,,60.44528576470587,,62.98290734343435,,62.01867394128668,58.495243863210504,63.42486529044347,-0.6212649437851343,3.1451944690818245,"Logan Webb",17995,657277
"Ryan Thompson","ARI",66.1,57.282632299999996,45.56411793929713,,,43.15007665338645,,,,62.15963719387757,57.32615913265307,49.0257441122449,-0.6300218673469389,3.1320594591836732,"Ryan Thompson",16647,657044
"Pablo López","MIN",185.1,63.243989522240526,55.038344931506856,,,51.82704955521472,43.584592550335564,58.47170061769616,,62.18925328533155,56.27553585063632,59.55782794038847,-0.6318618184862692,3.12930053248493,"Pablo Lopez",17085,641154
"Justin Martinez","ARI",72.2,41.923197313432844,48.75576509398497,,41.4688995703125,68.16867259842519,,,,62.1967189728353,72.7426592359932,50.54808901528013,-0.6323258658743635,3.128603590831919,"Justin Martinez",24453,679885
"Yennier Cano","BAL",60,45.91818117117117,52.63853566473986,,,40.62486564885496,,72.81848943319841,,62.72894921626986,57.3683726388889,61.22001645833332,-0.665391517857143,3.079005,"Yennier Cano",25911,666974
"Robert Garcia","WSN",59.2,66.71074925999999,,,,56.451118675496694,,58.44824342372882,,62.73070765822788,59.15541710970464,65.47820948312236,-0.6655004852320675,3.078841656118145,"Robert Garcia",23363,676395
"Jeremiah Estrada","SDP",61,53.42165003527337,,,46.28538884422112,61.76388827004219,,,,63.01045343625495,67.83449749003982,53.82678413346614,-0.6828797111553788,3.0527728585657377,"Jeremiah Estrada",22210,669093
"Tony Santillan","CIN",30,65.61857911184208,,,,55.9653761025641,,42.918561999999994,,63.10168621782178,51.007621306930695,66.14653778217823,-0.6885482178217821,3.044270455445545,"Tony Santillan",19926,663574
"Keegan Akin","BAL",78.2,62.98023619548875,,,,59.83609875647668,,49.786571439393924,,63.23714299325465,56.85954322091064,63.85055659359193,-0.6969634654300167,3.0316475632377746,"Keegan Akin",19362,669211
"Zack Kelly","BOS",56.2,44.35529892361111,,54.72550200956938,,60.686500692307696,,55.89818484999998,,63.423843382045945,67.24468596033402,54.692828141962416,-0.7085627974947808,3.0142485386221294,"Zack Kelly",20349,677161
"Anthony Bender","MIA",53,21.566705000000002,47.42223642691416,,,54.801725794183454,,49.85849108108108,,63.46279871204188,63.81649123560209,53.09751215706806,-0.7109823246073298,3.010618869109947,"Anthony Bender",19742,669622
"Jose A. Ferrer","WSN",32,67.76639792207793,63.25276957142859,,,20,,46.2827132967033,,63.46842444444443,60.945801278826,64.36488949685535,-0.7113323480083857,3.010093941299791,"Jose A. Ferrer",24017,678606
"Jakob Junis","- - -",67,50.90113468085107,62.31623507331379,80,,65.54096892271663,,59.90601949367088,,63.484758559322024,44.943891514830504,69.19352014830508,-0.7123470762711864,3.0085722351694915,"Jakob Junis",13619,596001
"Robert Suarez","SDP",65,54.27282470672388,51.01853751773049,57.847073333333334,,,,42.45174300813008,,63.48750925696594,63.373416150670806,54.606794066047485,-0.7125182456140352,3.0083149122807025,"Robert Suarez",30115,663158
"Yimi García","- - -",39,55.24274654867257,50.56247519607843,,,49.96196321100917,70.37068297902346,33.12366661016949,,63.60963572580644,59.650960193548386,55.190657919354834,-0.7201047096774195,2.996934951612903,"Yimi Garcia",12095,554340
"Collin Snider","SEA",41.2,48.186883754646836,47.687966969696966,50.68692962616824,,64.00212890756305,,,,63.64164537037036,59.024269413580264,56.8831063117284,-0.7220942592592593,2.993950509259259,"Collin Snider",23307,676092
"Zack Wheeler","PHI",200,66.27336461172743,50.56942646655232,46.862346819787994,57.942028125,57.66941622691292,43.443974,,,63.946247908163265,59.391417267219396,59.67433852359693,-0.7410182334183674,2.965565360331632,"Zack Wheeler",10310,554430
"Trent Thornton","SEA",72.1,68.24753622807019,40.41715607476635,26.046435999999993,,54.96887805743244,50.93986919117647,64.41599214285714,,63.94742024561407,60.76243620175436,56.85780071052632,-0.7410912017543859,2.965455833333334,"Trent Thornton",17948,663423
"Bryan Woo","SEA",121.1,64.63501918951133,64.63136847715737,,,52.42133531250001,,55.54893382716048,,64.63231403028539,52.400051520093186,67.41956456610367,-0.7836404368083867,2.9016312638322654,"Bryan Woo",30279,693433
"Chris Roycroft","STL",34.1,46.50831937823835,51.4291240647482,,,46.8679876,,,,64.66182364093959,59.554982667785225,52.559173338926165,-0.7854733053691276,2.89888211409396,"Chris Roycroft",31261,688297
"Cade Smith","CLE",75.1,63.91581027295288,,,48.84809829875519,41.62203100840336,,,,64.69453138936535,56.95735162092624,59.74679255574611,-0.7875056089193825,2.8958336277873067,"Cade Smith",27867,671922
"Spencer Schwellenbach","ATL",123.2,59.25634846994536,43.02712666666666,62.10303962145111,57.74982828703704,59.897236719999995,58.55784429090909,,,64.88659679915209,53.03768715421303,61.473508224695294,-0.7994382988871226,2.87793489136195,"Spencer Schwellenbach",31846,680885
"Ryan Walker","SFG",80,20,55.80152995992356,,,55.28487981505288,,,,65.08323305147789,55.14710690972699,60.867476561104226,-0.8116542567948661,2.8596110489931554,"Ryan Walker",20423,676254
"Justin Steele","CHC",134.2,59.94696582922824,52.76278394495412,,,54.706836414473685,46.774426279069765,37.38999149253731,,65.22233521250611,53.645808495359056,60.72850812408403,-0.8202972740595996,2.846646555935515,"Justin Steele",17312,657006
"Grayson Rodriguez","BAL",116.2,55.783648443935924,62.78867681818181,,,57.89856033755275,60.62683831615121,55.88939658227848,,65.27474767429483,58.79116201170836,58.89178525811602,-0.8235519372006385,2.8417651197445455,"Grayson Rodriguez",24492,680570
"Brandon Pfaadt","ARI",181.2,67.79622682743837,51.27783145161291,,,58.036986068152046,62.45721020270269,54.66371054313099,,65.32665331069003,56.96072020021452,63.575744594208075,-0.8267775187701107,2.8369257418662848,"Brandon Pfaadt",27782,694297
"Kris Bubic","KCR",30.1,67.63135497584541,60.23454399999999,20,,59.15715787878787,,58.722630519480525,,65.39793920770879,65.8052774732334,66.17507128479657,-0.8312058886509632,2.8302836188436835,"Kris Bubic",21455,663460
"Trevor Megill","MIL",46.1,55.28966615546219,20,,,,,,46.09531680851065,65.44240504491019,68.31412124251496,52.40117348802396,-0.833967994011976,2.8261398952095806,"Trevor Megill",17722,656730
"Joe Ryan","MIN",135,67.31667039918116,63.837716428571426,,53.8871649010989,52.691926851441245,,,,65.70868306699752,52.85828486352356,63.19991533995036,-0.8505105707196029,2.8013266104218366,"Joe Ryan",21390,657746
"Dedniel Núñez","NYM",35,71.48099785407727,43.02987538461538,,,47.5349062962963,80,75.667235,,65.79541036363635,68.27246555555554,62.58671161616161,-0.8558994141414142,2.793243818181818,"Dedniel Nunez",23055,673380
"Andrew Nardi","MIA",49.2,52.00354433756807,,,,60.29838008620686,,77.82215714285715,,65.82993005518766,62.20668377483444,58.54555422737307,-0.8580438079470198,2.7900269536423834,"Andrew Nardi",25942,677053
"Evan Phillips","LAD",54.2,69.52188495495494,47.90821763440861,52.64587155555555,,53.605242740113006,,,,65.85988183206108,62.713611112322795,62.5787142420938,-0.8599049945474374,2.7872350381679385,"Evan Phillips",17734,623465
"Emilio Pagán","CIN",38,65.53484967647059,,66.58536142857142,54.53845067415731,,,,,66.05159772727272,55.81311599326599,69.2974798989899,-0.8718150168350168,2.7693692760942756,"Emilio Pagan",14771,641941
"Aroldis Chapman","PIT",61.2,47.222348082901554,48.15446881188118,,37.19931044444444,50.470038800000005,,,,66.10326369911503,72.36550722123894,47.316408610619455,-0.8750245663716815,2.7645553982300886,"Aroldis Chapman",10233,547973
"Andrew Kittredge","STL",70.2,64.51800708661416,52.21704554089709,21.83843,,64.76281172962224,,,,66.14905565944883,55.25264232283464,65.32800471456692,-0.8778699212598424,2.760287431102363,"Andrew Kittredge",12828,552640
"Matt Strahm","PHI",62.2,66.88826235067437,63.69771121428571,44.1950145045045,,45.476053259668504,,,,66.2280863312369,52.89990120545073,64.65161064989516,-0.8827790461215933,2.752924224318659,"Matt Strahm",13799,621381
"Stephen Kolek","SDP",46.2,59.17982047619048,65.6041239628483,60.52100980519481,,37.29645773437499,,60.21941018518517,,66.24581867334166,54.77271493116397,66.15169888610762,-0.8838816770963704,2.7512698748435542,"Stephen Kolek",21487,663568
"Paul Sewald","ARI",39.2,50.42518537234042,,,,51.134882650602414,,21.032645000000002,,66.29369674085851,65.32834627980922,52.38648720190781,-0.8868559618441971,2.746808346581876,"Paul Sewald",13892,623149
"Mason Miller","OAK",65,53.70041352941177,,,30.71356,46.854034134078205,,63.84101176470588,,66.81612360000001,75.06959302439023,53.26193897560977,-0.9193124585365853,2.6981238926829265,"Mason Miller",31757,695243
"A.J. Puk","- - -",71.1,57.72657952505894,53.06901677966102,,54.035086,60.11262896860987,,73.91118777777778,,67.65129879795397,61.049927621483384,61.83990166240409,-0.9711984910485932,2.620294893435635,"A.J. Puk",19343,640462
"Tyson Miller","- - -",62,53.37883682937194,59.76039906249999,,80,53.371273052862314,50.595701333333324,51.43529142857143,,67.81407152459595,66.66216221972073,56.22730130569652,-0.9813112234900708,2.6051259226042056,"Tyson Miller",19976,668338
"Michael Kopech","- - -",67.2,46.23783981069043,,58.42452038291138,,34.1602072,,,,68.33695785340312,73.50369265270507,47.88938242582897,-1.0137962478184992,2.5563982547993023,"Michael Kopech",17282,656629
"Ryan Helsley","STL",66.1,58.11329959036144,,,,54.53135230941705,45.71683089285716,,,68.69627389793702,72.11397861020629,57.15106888165039,-1.0361194136807819,2.5229133659066236,"Ryan Helsley",18138,664854
"Josh Hader","HOU",71,,51.746045281862706,,,44.54126238853504,,20,,68.79133114285712,76.76060781818182,53.84752797402595,-1.0420248831168828,2.5140549523809526,"Josh Hader",14212,623352
"Garrett Crochet","CHW",146,59.662060125885134,38.19619630434783,64.74670352852853,,48.73517063829788,,48.57690702127661,,69.42896232754971,69.67515871773168,64.08551771900126,-1.0816373973762168,2.4546369614896317,"Garrett Crochet",27463,676979
"Kevin Kelly","TBR",70.2,36.584200454545446,63.897113889763794,46.0472251724138,,44.68279052264809,,,,69.5066906679574,61.13503804453049,63.54257742497579,-1.0864680058083251,2.4473906679574062,"Kevin Kelly",25679,687330
"Emmanuel Clase","CLE",74.1,20,,48.26182960784314,,57.792224207920796,,,,69.90541351626017,68.29077097560975,51.33564866869916,-1.1112393089430894,2.4102338617886176,"Emmanuel Clase",21032,661403
"Orion Kerkering","PHI",63,52.45726580358626,39.51693057170429,,,63.70484806485746,,,,70.41021010533093,66.87156361044384,60.728187005621606,-1.1425992232907412,2.3631937110465535,"Orion Kerkering",31776,689147
"Tanner Scott","- - -",72,55.28073407894486,,,,57.036746791466456,,,,70.56001078906972,73.49408515435572,59.211717256157655,-1.1519058879105832,2.3492343724815536,"Tanner Scott",17586,656945
