MLBAMID,Name,Team,PA,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,wFA,wFT,wFC,wFS,wFO,wSI,wSL,wCU,wKC,wEP,wCH,wSC,wKN,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%
649966,Luis Urías,SEA,109,0.6466604068579264,,-0.0956016864095415,-2.1358659267425537,,-1.2684691429138184,1.360354507178591,2.290573783542799,3.626389265060425,,5.897798711603338,,,93.15761460057946,,88.81428745814732,84.9749984741211,,92.69500122070312,83.77544202302632,78.8913043478261,80.7874984741211,,84.22954212535511,,,-1.3808461502194405,,0.6675648875534534,0.5281308740377426,,3.26890541985631,-3.719626810401678,-1.298389483243227,-0.0501612201333045,,0.6464233100414276,,,9.126160880587747,,4.858660561697824,1.341999053955078,,4.86230354309082,0.8511383993583813,-5.236141038977581,-6.215754508972168,,4.052841533314098,,,0.33834586,0.65053763,0.46681416,0.73333333,0.84297521,0.79620853,0.41150442,0.65137615,0.09471366,0.1784141,0.27312775
624431,Jose Trevino,NYY,234,1.0000229125586562,,1.4933692345252405,-7.791981288364956,,-1.3436013057314116,1.882621307373047,0.1568158929998224,-1.7591337724165483,,5.984148390749668,,,93.77348118011182,,89.53692157451923,86.35714285714286,,93.2124124461207,84.035498046875,78.93454367897728,82.80000443892045,,83.97127451795212,,,-10.430593255907295,,6.132487054914236,-0.2791775204241276,,-3.31870074570179,-1.6748288236558435,0.6154173165559769,-0.8015574812889099,,-0.1288962922990322,,,9.496443970896566,,4.782086651141827,1.3682663781302316,,4.117685462688578,1.194691390991211,-5.077180064808239,-4.829360268332741,,2.97671736047623,,,0.31588785,0.53462604,0.40401786,0.74556213,0.9119171,0.83425414,0.40290179,0.64957265,0.06681514,0.23051225,0.29732739
641680,Jonah Heim,TEX,491,-2.854058633551674,,0.591400863340237,-5.935014343261718,,-4.203080811651584,1.285466194152832,2.534043666294643,2.7182071083470394,,-4.848078719429348,,,94.35385962518195,,90.56845768666108,86.22999674479166,,93.2864288744344,84.68241882324219,77.81000279017857,81.52631578947368,,85.09173743206522,,,-6.346257247030735,,0.3888989724218845,1.9883783161640167,,-7.072527009993792,-3.4220062382519245,-0.1754047125577926,-0.5324519984424114,,-6.948918949812651,,,9.237602489310408,,5.644789318110319,2.308699035644531,,3.874091653262868,0.6571995615959167,-6.141078404017857,-6.016790691174959,,3.61842677904212,,,0.36435644,0.7769131,0.5429534,0.70108696,0.89649416,0.8221303,0.43290286,0.6496945,0.09646663,0.12338755,0.21985418
650402,Gleyber Torres,NYY,665,-1.670521052107474,,0.9754346650222252,-5.655951741536458,,-5.187928386937792,3.1257294525971284,2.719310541262572,1.1416389002944485,-4.839537938435872,1.7328405016251194,,,94.1180746668598,,89.36422413793103,86.53866536458334,,93.35443742698598,84.5267578125,79.2454034213362,81.72727272727273,65.76666259765625,84.32366710400764,,,-0.8512617982923985,,-2.38027061149478,0.9307308457791804,,12.223412837833166,-3.3700271658599377,0.2074229754507541,-0.3370340317487716,-0.3847719468176365,-2.4604747891426086,,,9.521184503548668,,4.804288666823815,2.568797607421875,,4.098032443322868,1.0263470623944255,-5.400845582457794,-4.2086435953776045,8.913106282552084,3.371801478262166,,,0.25995025,0.71723001,0.45657568,0.69617225,0.84252874,0.79503106,0.42998937,0.63007519,0.09355067,0.1644224,0.25797307
657077,Alex Verdugo,NYY,621,-1.7788835077014695,,0.3287349983497902,-6.7823708274147725,,0.5826866567431398,0.2495430487173575,2.573577670393319,2.380570547921317,-1.1810410022735596,-7.644554171499727,,,93.57958858204134,,89.76528139467592,86.50082321797521,,93.19029850746269,84.68726490162037,79.46827855603448,80.35238211495536,43.55000305175781,86.21790563591703,,,-8.009606879204512,,-8.04990666359663,-0.2523149363696575,,-0.2396187596023082,3.362462017685175,1.446769054979086,-1.1579026505351069,-0.2147396989166736,-0.4746121242642402,,,9.285491864502584,,4.888018007631655,1.455119865984956,,4.580678152207711,1.3856219538935908,-5.554319605334052,-5.803855169387091,8.235740661621094,3.035918789659525,,,0.28342674,0.62854529,0.44449189,0.73728814,0.93158661,0.86551393,0.46669513,0.61996779,0.05970149,0.2,0.25970149
657656,Ramón Laureano,- - -,309,-1.568056704050087,,0.7002644362273039,-4.138102293014526,,-4.315242306939487,1.6376097542898995,1.865937551406965,2.054752761667425,-3.98687744140625,4.069788572167148,,,94.28283250188252,,88.95061728395062,85.99999618530273,,92.7987060546875,84.54415457589286,80.14520556306186,82.39545510031961,49.27999877929688,85.00336052389706,,,5.728082865476608,,0.9111103676259518,0.34056156873703,,1.8236648477613928,-6.390188183635473,1.958855353295803,-0.7547765225172043,0.4712098725140095,-0.5652217827737331,,,9.109285285673948,,4.157627623758199,1.0814543068408966,,4.145856002281452,0.8075491546036361,-4.518506651055323,-3.05550048568032,9.504593658447266,2.8031030222147453,,,0.35022355,0.75049116,0.52288136,0.53191489,0.81413613,0.70664506,0.43135593,0.66990291,0.15338983,0.13813559,0.29152542
656577,Alex Jackson,TBR,155,-0.0455346740452589,,-0.3661867618560791,-9.284040451049805,,-2.342568604842476,2.425162937330163,-0.0589250938312427,6.100647926330566,,4.1542579896988405,,,94.15221411780972,,89.8125,85.25,,93.28260869565216,84.3521751261646,79.44324060388513,81.95000457763672,,84.84515971522177,,,-8.451889298856258,,0.9965029507875444,-0.0906243063509464,,-1.0231686979532242,-0.6857620254158974,-1.1285598687827587,0.3258027099072933,,-3.004635576158762,,,9.976491202295351,,5.8619132995605465,4.479755401611328,,4.374661984650985,0.4656710891249757,-6.13535906817462,-5.233584403991699,,3.115284581338205,,,0.3984375,0.72083333,0.5224359,0.49673203,0.74566474,0.62883436,0.38461538,0.69032258,0.19298246,0.13875598,0.33173844
657061,Cole Tucker,LAA,57,-1.7139927933855754,,-0.744833359351525,-4.706101417541504,,3.547663116455078,-0.6265672600787618,0.9483768826439268,-2.991157293319702,,-1.7295258350861378,,,93.97438905297255,,89.56923264723558,85.35000610351562,,93.55249633789064,84.76086956521739,79.78095354352679,82.67500305175781,,85.09999749599359,,,-0.4502666033804416,,-0.9122450202703476,0.0089577883481979,,-2.126220628619194,1.6050039380788803,0.3607082031667232,-0.1513660065829754,,-0.4517044648528099,,,9.398088408679495,,5.796445993276743,3.5910391807556152,,4.118825531005859,1.3875218267026157,-6.725007556733631,-3.1893439292907715,,4.162155151367188,,,0.2519084,0.66037736,0.43459916,0.45454545,0.88571429,0.74757282,0.44725738,0.59649123,0.10970464,0.16877637,0.27848101
642350,Jose Siri,TBR,448,-1.625362451525702,,0.8632614675876313,-7.583413326379024,,-6.656964983258929,3.0106878086731745,2.062677030210142,1.9698713652941648,,2.5828748430524557,,,94.63496376811594,,89.62477530420354,88.12121212121212,,93.6842105263158,84.30610270332717,80.575927734375,83.97347337372449,,84.93174913194444,,,6.407580003142357,,-5.344234053045511,-0.7845775708556175,,-4.129850592464209,-8.475408628582954,-4.546442955732346,-0.4553540647029876,,1.5211713016033173,,,9.229946855185688,,5.2507545673741705,2.3378134062795928,,4.294558876439145,0.8477615102602242,-4.521523652253328,-4.981400470344388,,2.787662808857267,,,0.38512869,0.67117727,0.5033557,0.48267327,0.69959677,0.60222222,0.41331096,0.68080357,0.2,0.16536313,0.36536313
650391,Eloy Jiménez,- - -,349,-1.7306757575960408,,0.6579954828534808,-6.010909782265717,,-4.849141076346424,2.7324498070610894,3.3677111586479294,2.013534355163574,,1.9183194166949007,,,93.77174939010224,,88.93999720982143,87.14528440079599,,93.16962753723716,84.9602769639757,79.83972669627569,79.29333292643229,,85.25986195259354,,,4.564265470951796,,-0.9989222921431063,-2.3517568483948708,,-6.1742026172578335,-4.698229685425758,-1.6190874241292477,-0.8814466968178749,,-1.5944381952285769,,,9.045183486654857,,4.857436861310687,1.1142143685862702,,4.813092240663332,1.3309988657633465,-5.487478804914919,-3.512158203125,,3.378934691552402,,,0.3713491,0.69917012,0.50291424,0.61423221,0.89317507,0.76986755,0.40133222,0.63896848,0.1156406,0.15723794,0.27287854
608324,Alex Bregman,HOU,634,-1.3723853126980354,,0.2846766643642638,-6.4338214580829325,,-7.382803382715249,2.1525786951212336,1.9925467001425252,2.6847469806671143,,2.9668873433534264,,,94.21166032953106,,89.57950189246894,86.64615572415866,,93.48941584543569,84.54011446563088,79.58648516680744,79.8343734741211,,84.6451756821066,,,-0.9511527121067048,,2.4878756776452065,1.1925001963973043,,-3.68164486438036,3.037643287330866,1.1670318022370338,-1.0868992805480957,,3.0483588948845863,,,9.539560064163496,,4.881910620268828,1.839291499211238,,4.555410804590249,1.0428573694606285,-4.914469538508235,-5.577451229095459,,3.9147856271811543,,,0.26544118,0.69119071,0.44922691,0.8033241,0.92717087,0.8855814,0.43167572,0.6340694,0.05137845,0.18838764,0.23976608
621466,DJ Stewart,NYM,194,-3.9074500450721152,,0.4277236726548936,-5.920858987947789,,-7.847349717881944,1.882272842827193,5.507871534003586,3.051489088270399,-6.432754993438721,-8.916536058698382,,,94.00338341346152,,89.70555962456598,85.5048768578506,,92.98444010416668,85.18991004873853,79.35081807120902,83.30000135633681,44.25,86.80892508370536,,,-2.728530190885067,,-0.4480022229254246,-1.6014177687466145,,0.3090457543730736,-0.625585425645113,-1.039950367063284,-0.0800226554274559,-0.7987114377319813,2.388951126486063,,,9.166597806490383,,4.854226854112413,1.1527679257276582,,3.1283589680989583,1.7393041488227494,-5.078345126793033,-3.7282252841525607,7.693403720855713,2.8749098096575056,,,0.18678815,0.70552147,0.40784314,0.45121951,0.81304348,0.71794872,0.42614379,0.59793814,0.11488251,0.16971279,0.2845953
663527,Tyler Nevin,OAK,278,0.3133566967150982,,0.084900291598573,-0.8303359536563649,,-3.1236579047309028,2.303931644984654,-0.8325047212488511,0.4151044393840589,,5.650694868946803,,,93.24816306657225,,89.40816326530613,85.09999712775735,,93.75555555555556,84.328125,78.813232421875,83.44210654810855,,83.71908546040076,,,-8.465536378324032,,-0.9804738983511924,-1.2102860771119597,,2.974218465387821,-1.6042544431984425,0.3809053972363472,1.2568854056298733,,-1.056431606411934,,,9.741969640802054,,4.690272739955357,2.110453661750345,,5.388224283854167,1.7392809731619698,-5.326019287109375,-5.347299676192434,,4.338486999045801,,,0.29606299,0.71648352,0.47155963,0.61702128,0.86503067,0.77431907,0.41743119,0.57553957,0.10642202,0.16972477,0.27614679
643217,Andrew Benintendi,CHW,522,-2.979498291015625,,-0.0618530696200341,-7.232992892795139,,-2.712266299058291,-0.2522455851236979,3.46684218897964,2.4034077326456704,,-8.050414017553608,,,93.9255859375,,89.92628463273196,87.01555447048611,,92.85757312710436,83.81282273860398,79.73409386837122,83.21666971842448,,85.74267782426779,,,1.8682943396270275,,-0.8168139681220055,-0.1381208300590515,,-4.190510235726833,1.4707139767706394,-1.8216879107058048,-0.1361113376915455,,-5.121225535869598,,,9.063137637867648,,5.176634169116463,1.135619862874349,,4.466645622895623,1.0546792402566327,-5.516187725645123,-3.9968811670939126,,3.02722346732806,,,0.27937095,0.71115974,0.47719298,0.71192053,0.87076923,0.82037815,0.45814536,0.6091954,0.08562844,0.15923886,0.2448673
664023,Ian Happ,CHC,657,-2.406040270142104,,0.5013014016692171,-5.38809871673584,,-3.1029516247735507,2.6075456727225825,2.579313018618251,2.863515351947985,,-2.9256995089038247,,,94.36141653806584,,89.77886396585052,86.3765640258789,,93.30985620471014,84.46108490566037,79.09053138868343,81.14473684210526,,85.72683100055433,,,7.11177421361208,,6.922997321933508,-0.3832353167235851,,9.1887626349926,-1.4368057139217854,-1.8921802937984469,0.8602568879723549,,-5.329926799982786,,,8.940478917502572,,5.181202996637404,1.914230704307556,,3.942270295516305,0.8517110572670991,-5.651795878212833,-6.047951146175987,,3.3711148619387474,,,0.27148438,0.70042194,0.45828739,0.60191847,0.81686747,0.74498797,0.43550165,0.61187215,0.11674009,0.15675477,0.27349486
664034,Ty France,- - -,535,-2.158651167005713,,1.1661611960752167,-4.055785303530485,,-5.406278732427316,2.4456021976666773,1.770275241342084,4.9961583614349365,,-0.4854853910558364,,,94.06316005886428,,88.9014598540146,85.79565164317255,,93.54707629700556,84.34538228311088,79.76810218547952,83.35000010899135,,84.61764705882354,,,-1.667022980749607,,-0.3191547766327858,0.2201918475329876,,-5.443545620888472,-2.7799537777900696,4.126652479171753,-0.3743548095226288,,-3.6225506998598576,,,9.298844017810769,,4.284472054808679,1.2166804852692976,,5.158784574120822,1.1156463153063638,-5.243963701971646,-5.125981473496982,,3.27712106143727,,,0.32013479,0.78333333,0.51208683,0.60789474,0.88905775,0.78612717,0.41440553,0.62429907,0.10935961,0.12807882,0.23743842
663886,Tyler Stephenson,CIN,515,-2.1464916944964942,,0.9847266204165716,-3.429935553135016,,-4.5895781847895405,2.611506210261093,1.98755579409392,0.6007809448242187,,1.1140362739562988,,,94.17369590183752,,89.99197365419708,85.72820262419872,,93.50142697704082,84.66926237824676,79.18587062669837,82.19599609375,,84.77249755859376,,,5.10541270300746,,1.2108769193291664,0.6309466771781445,,-0.2312545292079448,4.119670290499926,1.343323204666376,-0.0579713247716426,,-0.4791554994881153,,,8.933234858558993,,4.588991930885037,2.763800205328525,,4.692572644292092,1.2323875262107684,-5.34224501900051,-3.646409301757812,,3.589482879638672,,,0.27369353,0.65318627,0.43290488,0.58899676,0.9043152,0.78859857,0.41953728,0.61941748,0.09137577,0.17453799,0.26591376
657557,Paul DeJong,- - -,482,-1.6009798049926758,,0.5513446212660337,-4.776348700890174,,-4.83241208999876,2.944643082157258,1.6101016154331445,1.3280981381734211,,-0.0149703979492187,,,93.99720523231908,,89.78226811835107,86.02692119891827,,93.30666852678571,84.72027559763825,80.04867040583518,82.42500241597493,,84.38158151726974,,,-4.539853934198618,,5.516087379306555,0.1897018551826477,,0.9661588296294212,-6.199777897447348,2.8645880073308945,-1.3039951547980309,,-4.825750567018986,,,9.19846645154451,,4.566550829731826,2.1878726665790262,,5.387097749255952,1.0166442097606747,-4.339592452597829,-4.865433851877849,,3.4968263324938325,,,0.38588008,0.82619339,0.5802269,0.4962406,0.7762963,0.67225326,0.44138304,0.63278008,0.19016748,0.10480821,0.29497569
664056,Harrison Bader,NYM,437,-0.5918189619229809,,0.6260083405867867,-2.152294667561849,,-3.112260933381965,1.5521772439379828,0.0588109919003077,1.129803040448357,-3.882711622450087,2.744825214358932,,,94.51050585045662,,89.67565387228261,86.39666341145833,,93.28042051016568,85.0169960678808,78.83214460100446,83.91764562270221,43.12222290039063,85.12907939937944,,,0.030337568372488,,3.720946118235588,-1.909579772502184,,-8.792708065360785,-3.561258375644684,3.693650510162115,0.2599525079131126,0.4705573990941047,-3.4012521877884865,,,9.46056515767694,,4.717668881623641,2.22140375773112,,4.608621252588479,1.3523164795460816,-5.276420593261719,-4.093561060288373,8.09330579969618,3.3168873888380985,,,0.36036961,0.61812779,0.4656952,0.63247863,0.89423077,0.77444589,0.40862174,0.61098398,0.10491207,0.19890843,0.3038205
630105,Jake Cronenworth,SDP,656,-2.5857488157522623,,0.1852952760431264,-6.439933776855469,,-2.006281490983634,0.7982611633590048,2.3983275774613166,3.6655150193434496,-2.008070707321167,-6.806294343909439,-4.9004106521606445,,94.45837104072396,,90.04528972813901,86.6,,93.12219659213362,84.56919246149289,79.19174757281553,80.62692495492789,44.400001525878906,86.0250019929847,80.13333129882812,,-6.173072345554829,,-5.648320723325014,4.134574115276337,,-7.022015735507011,4.439746979624033,4.519250553101301,-0.6661181189119816,0.063373677432537,3.7173598259687424,0.1226653158664703,,9.022433540723982,,4.835522570417601,1.690147590637207,,4.065858249006601,0.9654501241530288,-4.662477363660497,-5.772103529710036,9.231318473815918,2.922966159119898,-2.8907032012939453,,0.26534653,0.66774454,0.44622093,0.71393035,0.91404358,0.8485342,0.44949128,0.57926829,0.06751361,0.17676951,0.24428312
664238,Dylan Moore,SEA,441,-0.6600681061440326,,0.2846983602224303,-4.4953165361958165,,-3.42501890893076,1.479792856465915,0.8288341321443257,3.0810167948404947,1.87996518611908,3.380254389165522,,,93.83510638297872,,89.32396855630165,87.31613060735887,,93.53006280637256,84.25358484968355,80.31789165296053,82.02000325520834,47.5,83.91263521634616,,,-0.5882614329457283,,0.132738035172224,-0.0254697427153587,,-1.5807561054825785,-3.0498360693454742,-1.9857112988829613,-0.3937611393630504,0.4712098836898803,3.3008225113153458,,,9.41764582640736,,4.590037952769887,2.4041179533927672,,4.611741408803105,1.4999442442559994,-4.992807488692434,-4.420328267415365,10.295228004455566,3.9054699572888047,,,0.2234252,0.68020305,0.422949,0.59471366,0.85820896,0.77981651,0.4368071,0.60544218,0.09307479,0.18504155,0.27811634
596117,Garrett Stubbs,PHI,187,-2.425363641036184,,1.0313460334898934,-5.555270724826389,,1.8161796238111412,0.309339355636429,3.531605846477005,2.3886938095092773,,-8.412782287597656,,,93.5052663208502,,90.51905071924604,86.58333333333333,,92.4547809103261,83.1021956559066,79.39056972287736,80.7125015258789,,86.37833658854167,,,-3.7609549462795258,,0.8417781852185726,0.6171833612024784,,1.6904896646738052,-4.144503697752953,1.079199906438589,-0.2822150215506553,,-1.9485783651471136,,,9.12240341124747,,4.792262970455109,1.6788722144232855,,4.848419985563859,0.6464032602834178,-4.7914117777122645,-4.99937105178833,,3.1610257466634115,,,0.34106729,0.66666667,0.47855228,0.63945578,0.86190476,0.77030812,0.42225201,0.68983957,0.10977242,0.17804552,0.28781794
664770,Nathan Lukes,TOR,91,-4.204234920135916,,0.7891659206814237,-6.408675602504185,,-1.579662970776828,1.2758300615393596,4.425452368600028,,-2.1031479835510254,-8.15376763594778,,,94.32123555222604,,89.65926106770833,87.18571254185268,,93.77547354068396,85.23695439877717,80.28928920200893,,43.150001525878906,87.69473427220395,,,-1.0164696425199509,,-0.3976734653115272,0.4007542692124843,,-1.013776559382677,3.27627120167017,1.2463139295578003,,0.7626940831542015,-0.2570937573909759,,,9.46736542166096,,4.395835311324508,1.5039121082850866,,5.21049701042895,0.7245864038882048,-6.388379233224051,,7.084553718566895,3.2509755586322986,,,0.33990148,0.73202614,0.50842697,0.82608696,0.89285714,0.86740331,0.42977528,0.64835165,0.06741573,0.12640449,0.19382022
664913,Seth Brown,OAK,400,-5.241179650571166,,0.4818497249058315,-7.568805928132972,,-6.2707562818594855,2.563942632179377,4.217057291666666,4.181008188348067,-3.776790857315064,-8.853255789620535,,,94.52079503676472,,90.09928850446428,86.14285714285714,,93.87588652482268,84.8201810970948,80.00833333333334,82.77631578947368,48.04999923706055,86.80094866071428,,,-2.7366709671914577,,-0.8543472290039062,-2.0829190835356712,,-0.8687987439334393,-4.75371029227972,-0.1189131774008274,0.4711482226848602,0.2184454202651977,1.1174576692283154,,,9.216542476365548,,5.212021309988839,1.467571024992028,,4.190799794298537,1.529945770170346,-5.117317199707031,-6.027637682462993,8.59402847290039,2.494126674107143,,,0.34402655,0.76388889,0.5193299,0.51125402,0.86868687,0.73076923,0.41752577,0.625,0.13954984,0.12861736,0.2681672
621020,Dansby Swanson,CHC,593,-2.535006989571164,,1.1644130419659358,-5.367452409532335,,-4.997817917249689,2.999119808799342,2.3986515498661496,2.5358290672302246,1.0264283816019697,0.6576028181679884,,,94.53442610981308,,89.10752688172043,86.71249728732639,,93.51915228544776,84.86622807017544,79.86363636363636,82.03333536783855,53.3999989827474,85.60955166457286,,,-0.4962570816278457,,1.9834456369280813,-0.0745703279972076,,-2.640319675207138,-4.17307636141777,3.765474818646908,-1.382558450102806,-0.2527644671499729,0.2916527204215526,,,8.972981770833334,,4.319349719632056,1.398360252380371,,4.434800181222792,1.1157352380585253,-4.227590707632212,-5.397473653157552,8.782910664876303,3.171226923190169,,,0.28197227,0.73982971,0.48747346,0.57650273,0.80179028,0.72996516,0.44883227,0.61888702,0.13141162,0.14667232,0.27808393
663656,Kyle Tucker,HOU,339,-0.6715923519585076,,-0.0477534179334287,-6.77150132921007,,-2.801600473369667,-0.3684196335440468,4.068242566338901,3.598048715030446,,-6.773782322549413,,,93.7966520054134,,89.34351490162037,85.90635075644842,,92.9455113211078,84.06989247311827,79.01724137931035,80.311767578125,,85.986328125,,,14.683577794581652,,-1.934532318264246,-0.7192379720509052,,4.848287578672171,5.276447117328644,2.4649462960660458,-0.3441149033606052,,4.817962009459734,,,9.516476608636813,,5.102107295283565,1.5996444944351438,,4.747653618544161,1.2324561115661403,-5.477594836004849,-5.763977499569164,,3.952333107972757,,,0.20924262,0.69649123,0.41512231,0.65030675,0.89420655,0.82321429,0.42253521,0.54277286,0.07322485,0.1545858,0.22781065
663662,Daz Cameron,OAK,186,-0.4453796148300171,,0.1878636254204644,-2.7236070178803944,,-2.674596770992124,1.4386370582302122,-0.2377594801095816,-0.4973248375786675,-4.740284442901611,7.166054637161727,,,93.1179656982422,,89.14666883680556,84.28571428571429,,93.70325203252033,84.0912408759124,77.48076923076923,82.53333197699652,42.400001525878906,83.22577218911083,,,-2.926796950399876,,-0.3958452194929123,-0.4477883800864219,,-2.8973265513777733,-1.67282572388649,-0.0351575091481208,1.004293471574783,-0.2527644634246826,-0.598190426826477,,,9.512503623962402,,4.936414252387153,2.6433931986490884,,4.556867894118394,1.1860662307182368,-5.811177767240084,-5.026955922444661,7.234188556671143,4.564914349428157,,,0.28496042,0.70833333,0.48391608,0.4537037,0.85714286,0.73121387,0.46993007,0.59677419,0.12952646,0.16295265,0.29247911
645302,Victor Robles,- - -,295,-1.4193563326983385,,0.556558336530413,-6.279644250869751,,-4.970854596393864,2.5746615392080745,0.3083122592223318,3.251403045654297,,4.093493287281324,,,94.25387616224693,,88.82967301253434,86.39999675750732,,93.83049197313262,84.18602757424301,80.33947231895046,81.05999755859375,,84.16666404149865,,,8.819336336106062,,3.1416931189596653,0.6771799996495247,,1.9574511609971523,-0.5981283225119114,-0.1058711111545562,0.3500684909522533,,-2.5565130785107613,,,9.412293232662575,,4.997500409136761,1.174077719449997,,4.766416921848204,1.627344925211083,-4.657268561814961,-4.67999496459961,,3.129257161130188,,,0.34602649,0.77644231,0.52156863,0.58851675,0.87306502,0.7612782,0.40784314,0.69830508,0.12438786,0.1136141,0.23800196
645305,Ali Sánchez,MIA,96,-1.629284635503241,,0.0322348285805095,-3.242034594217936,,-2.17850029177782,3.2983204234730112,-0.3344187275055916,,,7.491558074951172,,,94.12765957446808,,89.14090798117898,86.50833129882812,,93.32317073170732,84.58701552353897,80.87096774193549,,,84.11500244140625,,,-3.7359848618507385,,-0.2978178672492504,-0.2049661800265312,,-1.8093258365988727,-1.562450509518385,-1.8787371553480623,,,-0.8773348890244961,,,9.516431443234708,,5.33694111217152,3.3140481313069663,,4.602696116377667,1.202771570775416,-4.423408754410282,,,2.552360725402832,,,0.34502924,0.64071856,0.49112426,0.6779661,0.85981308,0.79518072,0.49408284,0.70833333,0.10059172,0.19822485,0.29881657
663757,Trent Grisham,NYY,209,-3.0989795315650204,,0.6497519612312317,-6.56195560578377,,-5.396604163624416,0.2816908033631688,4.974201202392578,2.832805906023298,,-8.910062287983141,,,94.02677671370968,,90.1750030517578,87.7258064516129,,93.22617004964954,84.49855974595324,79.29643031529018,82.31428745814732,,86.62236585115132,,,0.788966316729784,,2.8898789547383785,-0.644226785749197,,-1.064522746950388,-2.8774201683700085,0.2454662583768367,0.0458876937627792,,-1.0893931835889816,,,9.27584504158266,,5.097923278808594,2.188014368857107,,4.473108879873686,1.0898516538331835,-5.714470454624721,-5.725585392543247,,3.36444774426912,,,0.15659955,0.59213759,0.36416862,0.52857143,0.85477178,0.78135048,0.4765808,0.61722488,0.07953216,0.23157895,0.31111111
650333,Luis Arraez,- - -,672,-2.6236004929960632,,0.1576406305486505,-5.987358411153157,,-2.493091249770956,-0.1381456429057378,2.395703587387547,3.9741266279509575,-4.490711212158203,-6.5256331223707935,-6.5611114501953125,,93.89878216911764,,89.18342402657086,86.2611083984375,,92.78037963086354,84.15090024501929,79.08908913352273,79.84242572206439,47.59999847412109,85.97128155048077,81.80000305175781,,1.290732018649578,,-0.273294985294342,-2.803792428225279,,-4.146295916289091,2.133547242730856,0.6777800880372524,1.6808981373906136,0.2184454165399074,3.71319331228733,0.0350487045943737,,9.277143776879855,,4.9251247140813,2.2281512684292264,,4.60879770372468,1.0090586017520384,-4.637058234937263,-5.045466220740116,7.437770366668701,3.5322903364132614,-1.1603811979293823,,0.36818182,0.64748858,0.49482402,0.90740741,0.96614951,0.94225941,0.45341615,0.61011905,0.02853598,0.19768404,0.22622002
663647,Ke'Bryan Hayes,PIT,396,-1.9462204173624365,,0.9402583729137074,-5.422787802559989,,-4.8031122116815474,3.107008493289001,1.8510993823670503,1.063410106458162,,5.042301918143656,,,94.35572717875318,,88.96060211489899,87.01071602957589,,93.74649859943978,84.97206470300262,80.12982284813596,80.71052631578948,,84.53507608442165,,,-7.619134820997715,,-3.987032148987055,-1.1007658578455448,,-11.114898018538952,2.2899357713758945,0.5492536462843418,0.6564196459949017,,0.9271302074193954,,,9.075212706743002,,4.46600341796875,2.19508239201137,,4.641309551164215,0.7420252707857375,-4.383207086931195,-5.2821044921875,,3.140676697688316,,,0.31516588,0.62619808,0.44761905,0.69924812,0.93877551,0.84194529,0.42585034,0.62373737,0.0707002,0.1971448,0.267845
665120,Jared Walsh,TEX,60,-5.4191195401278405,,1.48704699466103,-9.537596130371094,,-0.798344339643206,2.585996389389038,7.53590562608507,0.3413710934775216,,-8.734290544376817,,,93.72454723011364,,88.8631591796875,85.05999755859375,,92.08214460100446,84.29374694824219,77.25555419921875,82.5,,85.29301984920058,,,1.816796027123928,,-1.602721631526947,-0.1124557442963123,,0.0121163725852966,-1.101970724761486,-0.3834862150251865,-0.3908544890582561,,0.061637707054615,,,9.221359530362216,,5.285398382889597,1.8895727157592772,,6.386086600167411,-0.4464013278484344,-9.413951449924046,-5.0778078351702005,,3.604089071584302,,,0.22535211,0.64166667,0.41603053,0.4375,0.67532468,0.60550459,0.45801527,0.53333333,0.16412214,0.1870229,0.35114504
602104,Ramón Urías,BAL,301,-1.2414627932430653,,1.1648328732221551,-6.4288482666015625,,-4.0516383844020565,2.5923243931361606,1.8992056119239935,4.200404357910156,-1.963456153869629,1.1621250636141065,,,94.00505837429776,,90.37820512820512,84.3352912454044,,92.70995670995671,84.26521860442547,80.3627102092161,81.03333333333333,41.900001525878906,84.88310134242958,,,0.0191805511713027,,1.824423596262932,0.305954210460186,,2.650365326553583,-5.270983085036278,0.736455824226141,0.5643104836344719,-0.2147396951913833,4.837235875427723,,,9.30474304885007,,4.788069896208934,2.012066560633042,,4.7397788572104975,1.0137512017481076,-4.350715766518803,-6.696336364746093,5.973268508911133,3.189785379759023,,,0.30652504,0.75102041,0.49608355,0.64356436,0.81793478,0.75614035,0.42645779,0.66777409,0.12076455,0.13900956,0.25977411
