Name,Team,IP,botStf FA,botStf SI,botStf FC,botStf FS,botStf SL,botStf CU,botStf CH,botStf KC,botOvr,botStf,botCmd,botxRV100,botERA,NameASCII,PlayerId,MLBAMID
"Mason Black","SFG",36.1,38.48793366197183,44.24912444444445,,,52.082809227642265,,39.85294,,48.76281419306184,43.79662754147813,54.210022156862756,0.2022719607843137,4.380500693815988,"Mason Black",30171,696131
"Matthew Boyd","CLE",39.2,41.588388515625,33.17197985294118,,,35.0939925,45.38541150943396,49.36762005714286,,48.79261251121076,40.009436711509714,55.768113707025414,0.20042040358744395,4.377722989536623,"Matthew Boyd",15440,571510
"Xzavion Curry","- - -",42.2,38.54978344936709,,,34.64254,28.515199545454546,36.53719438202247,35.78001222222222,,48.800552989045386,29.97881553990611,48.735248466353674,0.19992815336463218,4.37698489827856,"Xzavion Curry",25595,675540
"Freddy Peralta","MIL",173.2,55.79858389830509,,,,52.80411224397591,47.901566775700935,53.12010729477612,,48.81907717915309,53.56402664169382,47.276795055374585,0.19877712052117263,4.3752581628664515,"Freddy Peralta",18679,642547
"J.T. Ginn","OAK",34,35.585295,44.55194551330798,,,42.345583836477985,,46.30777773333333,,48.821403139534894,43.94839079457365,51.411316085271324,0.19863182170542637,4.375041085271318,"J.T. Ginn",27889,669372
"Colin Rea","MIL",167.2,36.63941540117417,44.2256436969697,42.51425310679611,38.81981176724138,41.53291734065934,38.146642321428565,,,48.85292947586727,39.715741998491694,58.35356773755655,0.19667453619909503,4.372104340120664,"Colin Rea",12317,607067
"Eduardo Rodriguez","ARI",50,41.23740039370079,37.50290696969697,39.73342491017964,,34.98411701754386,,45.605844051282055,,48.89761937931034,39.56807491954023,58.83607241379311,0.193897540229885,4.367940781609195,"Eduardo Rodriguez",13164,593958
"Yonny Chirinos","MIA",30,28.22754235294117,44.381795555555556,,38.83295381578947,48.817733582089545,,,,48.91374145348838,42.78286410852713,53.05183153100776,0.19289463178294577,4.366433682170543,"Yonny Chirinos",16401,630023
"Tim Mayza","- - -",42.2,58.529353333333326,49.713097578381536,,,50.20314525992366,,,,48.91483418533896,48.10562516548547,50.394402367325256,0.19282832193905547,4.366334951619062,"Tim Mayza",15042,641835
"Rafael Montero","HOU",38.1,54.610867444089465,51.3313230625,,,42.5705882,,45.757691346153855,,48.92402269399708,48.431858638360175,45.32298714494876,0.19225739385065896,4.36547877013177,"Rafael Montero",12760,606160
"Daniel Hudson","LAD",63,58.403407206477745,59.935907209302314,,,42.72728910669975,,42.87974756756756,,48.93812305894309,51.40045095528457,52.258595619918715,0.19138115853658536,4.364164339430894,"Daniel Hudson",7146,543339
"Kody Funderburk","MIN",34.2,,71.30172379844961,41.60938557894737,,61.142209150943415,,63.80023818181818,,48.982271950844854,60.02999917050691,35.94384913978495,0.18863904761904762,4.360051582181258,"Kody Funderburk",24993,681892
"Jacob Latz","TEX",43.2,66.13385183622829,,,,50.738987258064526,52.27763634146342,51.149006684782606,,48.98928734969326,59.87072889570552,44.38496682208589,0.18820322699386502,4.35939717791411,"Jacob Latz",21306,656641
"Darren McCaughan","- - -",42,35.837621366906475,43.664409822222225,,,52.61597302583026,,43.738588101265826,,49.05506654061624,45.7665093557423,53.55246619047619,0.18411410364145656,4.353263767507003,"Darren McCaughan",20038,670766
"Keegan Thompson","CHC",30.1,52.059425000000005,50.7259,52.806551296296306,,54.75286256756757,49.71532975609756,31.929055833333333,,49.12238130111523,51.16166449814127,46.78645308550186,0.179934814126394,4.346995074349443,"Keegan Thompson",19795,624522
"Sixto Sánchez","MIA",35.2,35.285479351351356,50.578085,41.40623893580353,,,,61.237666974358966,,49.20158326366559,48.33416852090032,52.77439451768488,0.17501414790996783,4.339612604501608,"Sixto Sanchez",19680,664350
"Calvin Faucher","MIA",53.2,,45.365537042682924,65.58985441489362,,55.20722550000001,59.458577914691936,,,49.27131549039435,56.00131424671385,42.269165439838225,0.1706811830131446,4.333113923154702,"Calvin Faucher",20116,676534
"Manuel Rodríguez","TBR",37.2,61.80375830882355,64.2487923529412,,,55.014323617021276,,,,49.312232677685955,60.98107355371901,45.745000677685944,0.16813909090909088,4.329299520661156,"Manuel Rodriguez",20794,655889
"Lance Lynn","STL",117.1,55.87147096008631,42.81047076219512,43.19124052752293,,51.36357076923077,43.256372999999996,38.042165081967205,,49.402665730337084,46.449771859039835,46.163005949948925,0.16252060776302354,4.320872706843717,"Lance Lynn",2520,458681
"Justin Wrobleski","LAD",36.1,58.95255234285714,35.58953961538461,59.596617272727265,,47.25049408163265,36.966556608173626,35.54784,,49.404186897133215,49.84722563237774,51.9479276222597,0.16242426644182123,4.320729291736931,"Justin Wrobleski",31204,680736
"Charlie Morton","ATL",165.1,36.51496158808933,42.30612210144928,55.621501004566205,,,57.77807323753169,56.262505830618906,,49.43184018246869,46.15229704830054,47.68593390697675,0.16070909481216458,4.318155567084077,"Charlie Morton",4676,450203
"Ian Hamilton","NYY",37.2,51.313928188405804,63.725299375,,,38.07012818452382,,,,49.46428727419356,47.69682806451613,54.602662693548375,0.15869353225806448,4.31513264516129,"Ian Hamilton",19261,641656
"David Robertson","TEX",72,80,52.096678823529416,48.88604515191545,,44.950589875000006,35.54017,54.706143499999996,56.98157144200627,49.49362358995816,55.18746510460253,42.787661230125536,0.15687061924686196,4.31239871966527,"David Robertson",8241,502085
"José Alvarado","PHI",61.2,,60.93866473509934,69.52027968292683,,,,,,49.507049637610194,61.77255493633693,47.47337935357494,0.156036180215475,4.311146689520079,"Jose Alvarado",17780,621237
"Tyler Anderson","LAA",179.1,44.677907201039865,66.64483635416667,42.235643888888895,,38.788597058823534,,61.79594050831793,,49.50963883018867,52.60676269296741,50.20804630531732,0.1558753036020583,4.3109058284734125,"Tyler Anderson",12880,542881
"Colin Holderman","PIT",51.1,,54.80188091743119,52.68902831818181,,58.607112925,,,,49.51811199052131,60.42019479857818,42.23234827014218,0.15534922985781988,4.310115936018955,"Colin Holderman",22361,670059
"Ty Blach","COL",71.1,29.403,35.052483315217394,44.82546819354839,,,31.132492258064513,32.713383956834534,,49.5948138305384,28.943693715798773,61.917513248014124,0.1505835039717564,4.302968049426302,"Ty Blach",14361,621389
"Grant Holmes","ATL",68.1,42.12617960732984,,37.7932269047619,,48.396929104938266,49.88142400900901,27.6105259375,,49.608572167968745,43.541778007812496,47.35628697265625,0.14973029296874996,4.3016870703125,"Grant Holmes",16944,656550
"José Soriano","LAA",113,57.08833070866143,56.37875322580644,,54.11965219858155,61.80643157894736,,,66.68497897959183,49.608694146060955,58.93803014376078,38.34641326049453,0.14972135710178266,4.301674088556642,"Jose Soriano",22100,667755
"Simeon Woods Richardson","MIN",133.2,36.946444415584416,,,,38.24073374301675,44.63403676056339,67.14127581447964,,49.614441666666664,43.273834760661444,60.10574179721498,0.1493637510879025,4.301138176675369,"Simeon Woods Richardson",24494,680573
"Seth Lugo","KCR",206.2,41.9827651608579,39.9308950779896,36.896966,34.4904834375,38.72174451306414,56.09228241717793,43.842753564814814,,49.74233320051414,42.00712714010284,53.59751071658099,0.14141850899742928,4.289220401670952,"Seth Lugo",12447,607625
"Dylan Floro","- - -",68.2,38.0641750931677,43.09795234567901,,,29.829786642335765,,37.63660691987701,,49.7790351372549,35.63805142156862,60.29461089215687,0.13913870588235294,4.285800450980393,"Dylan Floro",13394,571670
"Jesús Luzardo","MIA",66.2,55.903241053864164,49.55155333333333,,,58.44900379746836,39.202074999999994,48.75815044354839,,49.83319295202952,55.969400249077495,49.95417228782287,0.1357741236162362,4.2807537177121775,"Jesus Luzardo",19959,666200
"Brent Suter","CIN",65.2,57.59624143835616,49.567856620370364,,,33.17718161676646,,71.53486683168317,,49.851516174168296,54.36668684931507,51.19231631115459,0.1346354892367906,4.27904546966732,"Brent Suter",13942,608718
"Kyle Hendricks","CHC",130.2,40.65558033210333,40.48312823218997,,,,41.83812060931899,35.84639444981862,,49.85528269789228,35.76211953161592,59.781446318501175,0.13440094613583137,4.278693672131147,"Kyle Hendricks",12049,543294
"Taj Bradley","TBR",138,59.80513690700104,,56.75272170542634,58.91073274350649,,45.75731068292683,,,49.918537282229984,58.513576136759575,46.75717474303136,0.13047217334494773,4.272800557491289,"Taj Bradley",22543,671737
"Mark Leiter Jr.","- - -",58,75.27414,39.05787628524592,39.42806297979797,53.029528694120756,41.83374957092198,49.22410704507311,39.32673,,49.93393293996827,47.953948804756735,43.87657943625282,0.12951573732988228,4.271366402247164,"Mark Leiter Jr.",15551,643410
"Chris Bassitt","TOR",171,35.480226439393945,42.366030813278,37.361548782161236,46.03752442622952,49.60679730659026,50.18823990123456,48.057552420382166,,50.00081666105121,42.84961954851753,48.13535866913747,0.1253602156334232,4.265133285040432,"Chris Bassitt",12304,605135
"Jack Flaherty","- - -",162,48.129919006844084,56.657923474576265,,,43.30783316002332,,42.88962254571428,45.13961039055299,50.06478202691514,43.80220659077031,56.163693915016644,0.12138601789500743,4.259171725353156,"Jack Flaherty",17479,656427
"Alexis Díaz","CIN",56.1,66.69388237258347,,,,63.20264832116789,,,,50.199680122824994,67.41066928352099,46.25013300921187,0.11300571136131013,4.24660110542477,"Alexis Diaz",21132,664747
"Dennis Santana","- - -",71.2,51.286524049893174,51.53281785521236,51.52526797169811,,47.39939901211494,,45.92457606223525,,50.20298396699099,51.27984092309987,50.275024007506524,0.11279955004645395,4.246291789387698,"Dennis Santana",17878,642701
"JT Chargois","- - -",36.1,51.95795,45.19394284246576,,,61.742243640350885,,,,50.20532270321361,53.756966748582244,50.94385952741021,0.1126543856332703,4.246074593572779,"JT Chargois",13767,608638
"Kyle Freeland","COL",113.1,45.07937837988827,34.58127629032258,,,28.7725455721393,,29.842397809917358,58.87079063063062,50.21784465799886,38.18124123233465,60.734078501978516,0.11187755228942908,4.244909717354437,"Kyle Freeland",16256,607536
"Sam Moll","CIN",37.2,47.17126957805906,47.82181516853932,,,50.31413862745097,,49.00671226415095,,50.31415104166665,46.0943729326923,51.84955908653847,0.10589362179487179,4.2359323237179485,"Sam Moll",14874,594580
"Luis Gil","NYY",151.2,64.31021859122401,,,,55.23381120289857,,67.31772303120356,,50.319122351837954,65.95426132408102,42.94431501125281,0.10558410352588146,4.235468968492123,"Luis Gil",21052,661563
"Austin Voth","SEA",61,43.23368510917029,,44.8299161846154,,44.79729248908296,49.33059776536313,,,50.347710124481345,45.54821975103736,45.59724475103733,0.10380985477178425,4.2328075,"Austin Voth",15047,608723
"Danny Young","NYM",37.2,,53.53458062111801,44.78876,,68.12340498567335,,,,50.366734391691395,64.50957179525223,40.48228419881306,0.10262854599406529,4.231035786350147,"Danny Young",18439,664849
"Frankie Montas","- - -",150.2,48.22638095074456,53.2993325,55.61224959349593,46.78126335403727,46.59104327402136,,,,50.42102727824109,49.22342031842305,51.522542505686125,0.09925409401061407,4.225973923426839,"Frankie Montas",14309,593423
"Kenta Maeda","DET",112.1,36.03640904545455,45.65379378571428,40.68009428571429,44.76059189390312,44.25957702702703,38.37140289210233,,,50.43925068716856,44.74158673445283,52.02202292145267,0.09812264176442229,4.224275921741925,"Kenta Maeda",18498,628317
"Hunter Brown","HOU",170,54.201042003548686,49.99328580070637,43.10541024757153,,39.38608507608003,,54.67904016304346,52.307850377193,50.57222151139257,49.52313760201084,52.44120114219494,0.08986160867010512,4.2118850035907816,"Hunter Brown",25880,686613
"Jacob Barnes","WSN",66,55.35788066413661,,49.56575945355188,,32.50525725,,,,50.665606636851535,51.168553005366725,40.16368597495529,0.08405992844364935,4.203182397137747,"Jacob Barnes",12323,606930
"Austin Gomber","COL",165,41.55820827977316,37.45776,,,46.26593057208237,,47.58163685873608,48.89595257950529,50.68220340961099,43.36781505720825,58.13688717772692,0.08302943173150266,4.201636666666667,"Austin Gomber",16561,596295
"Bryse Wilson","MIL",104.2,39.07529805668016,45.2275602661597,41.953804572425824,,,52.05193903508771,32.35469826086957,,50.70008212416312,41.665213469263534,56.150672647595854,0.08191782714546564,4.199970109555691,"Bryse Wilson",19990,669060
"Beau Brieske","DET",67.2,56.75728092473119,44.641713224043706,,,45.26831773869346,,56.432938065573765,,50.762599505637475,53.10793161318301,51.912858013876836,0.07803438855160448,4.194144535993061,"Beau Brieske",26079,689225
"John Schreiber","KCR",51.2,45.73034369863013,60.12065357758622,50.07705054054053,,47.621182655601665,,51.15328836363637,,50.854623217877084,50.98887444692735,50.644363999999996,0.07231615642458099,4.185566625698323,"John Schreiber",20020,670167
"Ryan Yarbrough","- - -",98.2,33.8130506800838,41.59316659613101,32.47391546666666,,,58.76625187966052,39.94380511178656,,50.88935795394207,40.47833237110378,54.25369620105121,0.07015790470602616,4.1823294876420976,"Ryan Yarbrough",16502,642232
"Michel Otañez","OAK",34,67.01807757085018,70.10958691588785,,,52.75400157894735,,,,50.89318882059801,62.77194006644518,43.25928853820598,0.06992046511627904,4.181972890365448,"Michel Otanez",22533,671305
"Joe Ross","MIL",74,41.9773984375,50.42950351598173,,,39.159715324384784,45.632408947368425,47.64605939999999,,50.96495113522538,43.96311935726211,58.33934600166944,0.06546205342237062,4.175285734557596,"Joe Ross",12972,605452
"Jonathan Cannon","CHW",124.1,36.23438971816782,42.828743386440046,40.7474194534757,,54.361627411550934,,48.64791577978607,,50.9895319870381,46.93454841746139,54.864014173314104,0.06393569612946728,4.172995955544161,"Jonathan Cannon",31730,686563
"Erick Fedde","- - -",177.1,20,35.738024814814814,42.32682884368308,,49.69024862778732,,38.06606038590014,,51.137761772020724,43.815985765112266,56.5797313298791,0.05472586183074266,4.159181029360967,"Erick Fedde",17425,607200
"Patrick Sandoval","LAA",79.2,40.263337402597394,39.93236988047808,,,53.647701678486996,51.194811307692305,54.56108963325184,,51.18655948168625,51.25247346924672,51.28236623358673,0.05169337249481684,4.154633040774015,"Patrick Sandoval",19447,663776
"Keider Montero","DET",98.1,48.15868800986841,61.835989769911514,,,51.18083358910891,,54.60350191082802,45.03930857142858,51.21346805844157,49.202061876623375,53.83769812337661,0.050022558441558444,4.152127233766233,"Keider Montero",22630,672456
"Jason Adam","- - -",73.2,58.212165443268724,,,,52.15608528234649,,72.60222412653384,,51.23740137331171,64.25785391993851,44.277786987238215,0.04853619576122242,4.149896774259833,"Jason Adam",11861,592094
"Andrés Muñoz","SEA",59.1,60.230718487972496,70.68225927461138,,,57.02674459954233,,,,51.24291254054056,62.47359353513514,41.33644621621622,0.04819357837837833,4.149382583783784,"Andres Munoz",20373,662253
"Michael Kelly","OAK",31.1,37.60653293333333,44.7786775,,,46.923373322784805,,,,51.25132661702128,46.02303257446809,50.31120793617022,0.04767059574468086,4.148598042553192,"Michael Kelly",12791,547184
"Matthew Liberatore","STL",86,47.148306874999996,42.19540754512635,47.39992620079341,,59.03350302139037,64.03650920454544,33.00297804444445,,51.339456708394685,50.25224779823269,55.583740736377024,0.042194852724595,4.140384455081001,"Matthew Liberatore",22294,669461
"Shane Baz","TBR",79.1,58.198452595155715,,,,46.918010972762644,57.01842048582996,46.569052016129035,,51.358823280861635,53.19564204639601,52.322823239436616,0.040992410936205426,4.1385810190555095,"Shane Baz",22264,669358
"Tim Herrin","CLE",65.2,56.06804471774195,66.88596666666668,,,52.66947320143886,56.156744369747884,,,51.38793518298714,55.428926834817005,50.07358458951532,0.039183184965380764,4.1358673689416445,"Tim Herrin",25139,682120
"Patrick Corbin","WSN",174.2,34.00997767123288,31.753514319344937,58.04376620938628,,42.062591683467744,27.107230555555553,49.05844020618556,,51.389875986842114,41.95052806786705,55.93508285664818,0.03906280124653741,4.1356871641274235,"Patrick Corbin",9323,571578
"Taylor Rogers","SFG",60,,40.598815251798555,,,51.13542832661291,,,,51.43657182509506,46.76273823193917,51.00736650190113,0.03616230038022816,4.13133602661597,"Taylor Rogers",13449,573124
"Cole Sands","MIN",71.1,41.26819685185187,51.269485000000024,41.771258099415206,49.75543343434344,,41.459941411042934,,,51.44650367417679,42.32158824956671,52.75965095320624,0.03554495667244372,4.130410493934145,"Cole Sands",21461,663485
"Justin Lawrence","COL",59.2,,51.88555382539683,,,64.39541113636365,,,,51.50372675300648,58.25178769657725,40.15942233117484,0.03199038852913967,4.125078122109159,"Justin Lawrence",17639,664875
"Kyle Muller","OAK",49.1,53.77913020671834,,,,44.10820837988827,46.18772990196079,41.33734771929825,,51.54357514442917,46.83049269601101,57.67733310866575,0.029513933975240707,4.12136425034388,"Kyle Muller",20167,666205
"Eli Morgan","CLE",42,38.09799392307692,,,,47.50548442060087,,59.00358908496734,,51.548254497681604,47.64522335394127,56.04494646058734,0.02922384853168468,4.120928037094282,"Eli Morgan",20203,669212
"Elvis Peguero","MIL",51.1,,53.08376511002445,,,61.227820095465404,43.8547,,,51.56488489156626,59.79458240963854,45.24688198795181,0.02818977108433738,4.119377325301205,"Elvis Peguero",21652,665625
"José Berríos","TOR",192.1,47.93298727095517,38.932427084210524,40.39429606060606,,,55.82839350746268,46.052916105032836,,51.62232593982302,43.29692542654867,55.61245045309735,0.024621844247787614,4.114025550442479,"Jose Berrios",14168,621244
"Braxton Garrett","MIA",37,42.038844457831324,41.92644571428572,63.01122537037037,,58.744285256410244,48.43543846153846,53.5191705479452,,51.65193955857385,50.57370872665535,54.7157479286927,0.022782275042444813,4.111265297113753,"Braxton Garrett",21844,666129
"José Ruiz","PHI",51,52.108206940639306,47.36837360824742,,,20,50.777613768996964,48.356082692307695,,51.74477959309494,44.223750764488265,48.637632046855735,0.017014401972873027,4.102614007398275,"Jose Ruiz",14552,614179
"Reynaldo López","ATL",135.2,46.68002645493562,,,,39.805777806451616,41.991840368852465,45.36994753086421,,51.81527149267832,40.727127132735006,57.705095040151164,0.01263468587623997,4.096044114312705,"Reynaldo Lopez",16400,625643
"Thyago Vieira","- - -",38,55.779016380368105,47.566207380952385,,,50.33206916349809,,48.930303333333335,,51.82636132432432,49.94788714864866,40.90023705405406,0.011946621621621668,4.09501145945946,"Thyago Vieira",14510,600986
"Trevor Rogers","- - -",124.1,44.05806084507043,39.98490691449815,,,39.339650887445885,,57.344490975609766,,51.856786576014265,44.69915531876952,50.6931660722247,0.010056584930896142,4.092177628176549,"Trevor Rogers",22286,669432
"Steven Okert","MIN",35.1,52.48966520547945,60.703676827731094,,,57.66994630136986,,37.46528846938776,,51.85895379254457,59.28185168557537,46.95317027552672,0.009921004862236616,4.0919736952998385,"Steven Okert",13580,595345
"Landen Roupp","SFG",50.1,26.588210588235295,50.50395430517711,,,43.92521026315789,62.10385422499999,51.30677537990196,,51.86521399117972,52.772976890848945,47.435222260198465,0.009531686879823626,4.09138887541345,"Landen Roupp",30076,694738
"JoJo Romero","STL",59,38.47642681318681,52.65215266853934,,,65.37044645161293,,40.73065400000001,,51.87150660831512,55.0141534354486,49.09756329321662,0.009141498905908088,4.090804420131291,"JoJo Romero",19574,668941
"Cole Irvin","- - -",111,34.915500407725325,36.862577724235834,48.543856724648414,,27.330967255747122,45.35807091928251,34.746639694286976,,51.92954283936652,34.129810475113125,58.01167725678733,0.0055362500000000064,4.085396787330317,"Cole Irvin",19244,608344
"Ryan Weathers","MIA",86.2,61.09243390374331,51.345991520467834,,,55.219583471337586,,50.47965329700272,,51.94701072084805,57.08662913780918,49.6602842402827,0.0044508480565371425,4.083768897526502,"Ryan Weathers",23796,677960
"Richard Lovelady","- - -",34.1,54.57982778846154,65.50093088397789,,,49.47193139917695,,,,51.979351628787875,56.85561611742424,52.156832878787874,0.002440719696969691,4.080753617424242,"Richard Lovelady",19337,663992
"David Bednar","PIT",57.2,64.5499042678571,,,56.518238278688536,,43.878720388349535,,,51.99387902366863,56.64508055226827,45.21480418145956,0.0015387376725838112,4.079400522682446,"David Bednar",19569,670280
"Victor Vodnik","COL",73.2,57.1033521585366,,,,56.132739659090916,,64.44221194444442,,52.00901026697178,58.1866302440885,45.02799630816171,0.0005988482074752398,4.077990541571318,"Victor Vodnik",24614,680767
"Buck Farmer","CIN",71,34.93893102564102,39.88137221830986,,,53.40365638820638,,52.875405224834246,,52.10260871904355,47.58102888983775,51.80917386848847,-0.005216029035012823,4.069268497011101,"Buck Farmer",14814,571656
"Michael Tonkin","- - -",79.1,43.98918311424687,59.69000481284477,,,50.19051219262296,,,,52.166529288724874,51.10884195663416,47.36652254931833,-0.009187978354653,4.063310349061283,"Michael Tonkin",10315,543859
"Luke Weaver","NYY",84,59.73918168168167,,43.453914548387104,,,,57.05787635170604,40.18518545454546,52.16761122270742,56.07538969432314,45.98483106986899,-0.009255320232896672,4.063209505094613,"Luke Weaver",16918,596133
"Louie Varland","MIN",49.2,52.57175454308094,54.770847274509805,65.98978216,,,,55.994537234042554,55.92777571428572,52.214005027746936,55.67131784683685,53.7080722863485,-0.012137358490566087,4.058886392896781,"Louie Varland",27691,686973
"Yohan Ramírez","- - -",45,61.4211923255814,62.26460080381739,,,71.93927316742082,61.28026941747572,,,52.21821123537061,65.17666371911574,40.26081958387516,-0.012398387516254885,4.058494499349805,"Yohan Ramirez",19444,670990
"Gavin Stone","LAD",140.1,52.87331793233083,52.524647860082304,42.857220695652174,,47.50925197183099,47.174005384615384,47.14203825479932,,52.36625350209011,49.67818504876915,56.99818448676265,-0.021594714352066852,4.0447013608917795,"Gavin Stone",27792,694813
"Fernando Cruz","CIN",66.2,47.007300402144786,,55.23101312714777,55.084258176100626,,,,,52.43438300263391,55.04217088674277,35.62908171202811,-0.02582846356453048,4.0383498595258995,"Fernando Cruz",7048,518585
"Bryan Hoeing","- - -",53.2,30.151341595744682,47.51604734177215,,44.337173229813665,39.38522921787709,,,,52.44834691815857,43.31437659846548,54.800179526854215,-0.02669547314578006,4.037049386189258,"Bryan Hoeing",26304,663773
"Seth Martinez","HOU",52.2,52.040921368821294,51.748481597633145,,,62.109574566929105,,54.349091487603296,,52.49527679408138,56.45320987669542,49.752341183723814,-0.029610752157829774,4.0326755733662125,"Seth Martinez",21045,661527
"Hogan Harris","OAK",72.1,52.830106573938515,,,,47.3332741031746,65.69731657894737,57.33381275,,52.53045207749381,53.49075014014839,54.26870707337181,-0.03179572959604284,4.029398573784007,"Hogan Harris",21520,663687
"Porter Hodge","CHC",43,69.69982506361323,,,49.010360000000006,65.02613232365147,,,,52.57770884914462,69.86093311041991,41.250715723172625,-0.03473177293934682,4.02499493001555,"Porter Hodge",26413,687863
"Luis L. Ortiz","PIT",135.2,45.55270298226164,56.29624787736428,59.05082238904005,,56.407139512633044,,45.613606499999996,,52.62030634196274,53.539068667073856,51.03322564889252,-0.037379456552508045,4.021023080189035,"Luis L. Ortiz",27646,682847
"Josh Winckowski","BOS",76,30.85069788359788,55.95807190929609,52.16311910640539,,44.04999470673679,,55.941890189792396,,52.708611849936744,52.569565139073376,55.485865963630616,-0.04286473347564829,4.012794695604048,"Josh Winckowski",22387,670174
"Brennan Bernardino","BOS",51,,50.430811475,45.75429385416667,,33.9138929787234,52.24108463576157,,,52.7221445232558,45.8974415,53.31678844186047,-0.04370494186046515,4.011534813953489,"Brennan Bernardino",16835,657514
"Carlos Hernández","KCR",30,59.682025643564344,,64.91585,52.0054909375,55.68543018181819,,,49.40970329113923,52.759068125,55.98779516071428,49.199002321428566,-0.04599989285714285,4.0080929464285715,"Carlos Hernandez",22713,672578
"Jake Diekman","NYM",32,65.96472929155314,28.21671,,,72.50557601190475,,53.66512912280703,,52.85273888701518,68.29799591905565,42.379252765598665,-0.051818920741989884,3.9993640472175396,"Jake Diekman",5003,518617
"Craig Kimbrel","BAL",52.1,59.65797047468353,,,,80,,65.30849,63.308719496402894,52.869241055900645,60.41984944099378,46.43663513457556,-0.052844296066252586,3.997825455486541,"Craig Kimbrel",6655,518886
"Camilo Doval","SFG",59,,58.7403735897436,48.0829279100529,,58.62426615798925,,,,52.94638363719234,61.035360957155866,42.033194649042855,-0.05763652689152236,3.9906374567000915,"Camilo Doval",21992,666808
"Burch Smith","- - -",56.1,52.42798263392857,20,62.61329437500001,,55.82881162162162,43.414685,55.47774,,52.966970279017865,49.218563080357136,54.33082899553572,-0.05891508928571433,3.988719743303571,"Burch Smith",12784,572143
"Jhoan Duran","MIN",54.1,57.844416490250694,,,42.41196732851984,,58.75860359183674,,,53.01858725934315,51.73580011325027,49.81334147225368,-0.06212263873159682,3.983908448471122,"Jhoan Duran",21029,661395
"Casey Mize","DET",102.1,48.65291914616499,56.619213680555546,,55.02866354938272,48.433635645161296,,,43.690483358208965,53.029020536312835,50.197411251396645,55.8722625027933,-0.06277152513966476,3.9829350837988833,"Casey Mize",20492,663554
"Jake Irvin","WSN",187.2,44.446449306157845,57.52012070512818,54.03182547738693,,56.55528571428572,52.99724846799582,50.13211155339806,,53.06272217005909,45.205890554826006,56.85345387393301,-0.06486519041365725,3.979794898227183,"Jake Irvin",21504,663623
"Keaton Winn","SFG",55.1,44.746529147982066,54.496908098159516,,58.250698367346935,46.44411838983051,,,,53.06381074116305,53.882204013683,47.02318419612314,-0.06493116305587233,3.979695530216648,"Keaton Winn",23499,676775
"Zack Littell","TBR",156.1,33.62773067395264,36.71724679347826,,57.498276631944435,34.38626360887097,,,,53.08410470659164,41.48992374598071,59.37940504421222,-0.06619281350482313,3.9778033078778137,"Zack Littell",15823,641793
"Joe Musgrove","SDP",99.2,47.58395835135135,53.70298765625,46.697316566666665,,48.61618203883496,58.46352518840581,43.868554083333336,,53.135225603448276,50.34441210875332,54.46842353448276,-0.06936757294429709,3.973041883289124,"Joe Musgrove",12970,605397
"Carson Spiers","CIN",90.2,41.59069453763442,43.6111650367647,48.06387375,,52.478859711286084,,38.56065622340426,,53.15049854568854,45.03076833333333,58.324663590733586,-0.07031776061776063,3.9716160617760616,"Carson Spiers",27685,686730
"JP Sears","OAK",180.2,44.5959660982659,51.20876486754967,,,52.844130382626666,,46.60701162112932,,53.160657253324004,49.0770583659902,55.20470490202939,-0.07094915675297411,3.9706687123862845,"JP Sears",23429,676664
"Lucas Sims","- - -",49.1,53.12200861134349,,45.49748306012028,31.523335,62.73200547677837,44.47319428571427,,,53.23337279931221,58.67701377597642,38.8253234291329,-0.0754665993613362,3.963892803733726,"Lucas Sims",13470,608371
"Trevor Richards","- - -",65.1,45.99822810357608,,,45.224250000000005,,,74.37651109536775,,53.31934122336236,64.53472935908152,45.39137029427087,-0.08080740165731803,3.9558807856107325,"Trevor Richards",19309,670950
"Walker Buehler","LAD",75.1,49.58366343243244,46.23477385,46.25262451851852,,60.00318205128204,,46.564776515151515,45.68848614718615,53.32049533492823,47.255232089314184,51.83232551036683,-0.08087911483253596,3.955773301435407,"Walker Buehler",19374,621111
"Luis Castillo","SEA",175.1,45.70786497572815,56.1019747151277,,,49.87430805555555,,58.956416848635236,,53.42904648208469,49.06357194353963,58.00038140427071,-0.08762306550850525,3.9456576293883465,"Luis Castillo",15689,622491
"Garrett Cleavinger","TBR",60,62.494920956175314,72.98737108695651,50.735281301115236,,52.89238837772397,,,,53.46689417635656,59.583139563953495,41.41156750000002,-0.08997424418604652,3.942130881782946,"Garrett Cleavinger",17897,664076
"Ranger Suárez","PHI",150.2,40.64450378076062,47.344359061624644,44.107623840579706,,29.753305,48.189471123348014,44.47543150537634,,53.46700711827008,41.855683036187116,57.23254039717565,-0.08998016328331862,3.9421221800529573,"Ranger Suarez",17277,624133
"Tanner Banks","- - -",72.1,53.478980247252736,61.251891414141426,,,37.47606890625,55.63169062857142,42.635883311258276,,53.55016293867119,47.4582152044293,54.45403448040886,-0.09514662691652466,3.9343719676320275,"Tanner Banks",16990,621383
"Christian Scott","NYM",47.1,53.892974182692306,,,53.09469768292682,58.74051619377162,,,,53.61259642131979,56.72054629441624,49.17524077411167,-0.09902734771573601,3.9285523350253806,"Christian Scott",30107,681035
