Name,Team,IP,botOvr FA,botOvr SI,botOvr FC,botOvr FS,botOvr SL,botOvr CU,botOvr CH,botOvr KC,botOvr,botStf,botCmd,botxRV100,botERA,NameASCII,PlayerId,MLBAMID
"Kevin Gausman","TOR",181,63.34667433575679,37.906893525641024,,53.698762481751835,34.08332949790795,,,,54.92224509969583,49.775577749239595,59.167392656302816,-0.18038964515038858,3.806508641432917,"Kevin Gausman",14107,592332
"Justin Wilson","CIN",46.2,54.535487178217835,,53.183545357142854,20,53.82540811594203,,,,54.9812594376528,51.37952105134476,59.09910484107581,-0.18405616136919314,3.801008068459658,"Justin Wilson",4301,458677
"Framber Valdez","HOU",176.1,49.79355346153846,53.28110622510823,,,48.16973943396227,62.43965237046631,49.08640705882353,,55.01129185907642,54.90953501194269,47.070698248407645,-0.185921548566879,3.7982110031847123,"Framber Valdez",17295,664285
"Jason Foley","DET",60,52.45545845070424,51.92452041493777,,,56.51562790035588,,30.36827720930232,,55.05391246049661,48.986446241535,55.22128671557562,-0.18856996613995478,3.794237550790068,"Jason Foley",19531,671345
"Justin Slaten","BOS",55.1,59.093305274261596,,52.644852875816994,,47.1569327,55.94704925373135,,,55.2495009729064,60.52930960591134,49.994071847290634,-0.20072115763546794,3.7760106527093593,"Justin Slaten",25648,686580
"Bowden Francis","TOR",103.2,61.23946050000001,49.80091113636365,,56.00359512615643,35.52512783216784,52.37658731448763,,,55.2801301921845,46.163419705317104,56.24862287636131,-0.20262313901345294,3.77315864189622,"Bowden Francis",20548,670102
"Jake Cousins","NYY",38,20,53.395793773584906,,,51.73818442542786,,,,55.29356261146497,74.035436433121,45.28541597133757,-0.20345743630573246,3.771906449044587,"Jake Cousins",21620,664776
"Sean Hjelle","SFG",80.2,80,61.14510676691728,22.123439375,,,,,50.739539182692326,55.37479590570719,48.948988990901555,60.768762903225806,-0.20850604631927214,3.7643329942100894,"Sean Hjelle",21481,663546
"Gerrit Cole","NYY",95,54.598110648801125,,54.456850079999995,,54.25944205357142,,40.24674344262296,61.67203289198606,55.47322412491867,50.650642719583615,56.46107627846454,-0.21462057254391673,3.7551616070266762,"Gerrit Cole",13125,543037
"Gregory Soto","- - -",53,32.148970924778766,58.438749611613844,,,50.68585054758884,,,,55.478099255469594,65.22091327048534,48.31471087963295,-0.21492322796029686,3.7547075368713303,"Gregory Soto",19677,642397
"Gavin Williams","CLE",76,63.09661325284091,,52.39127853658536,,20,44.52999841328413,50.20237581081082,,55.51507590643275,55.90594413011694,51.99810347953216,-0.21722003654970762,3.7512619078947367,"Gavin Williams",30122,668909
"Shawn Armstrong","- - -",66.2,53.835411242822,53.519682937197295,50.423876734198565,,55.44029841922784,,,,55.610418968225595,44.09705541886552,59.4925356807239,-0.2231428304902408,3.7423779237204546,"Shawn Armstrong",12857,542888
"Spencer Arrighetti","HOU",145,55.42061497565725,,65.9753912398374,,50.95957118518518,55.6353745508982,45.27062111627908,,55.70672398166598,58.22203903148665,54.412698585093665,-0.22912754085292944,3.733401263451574,"Spencer Arrighetti",29921,681293
"Cionel Pérez","BAL",53.2,50.80201363636363,49.74029739393939,,,56.68636830246915,,,,55.71251554913297,57.4320761734104,49.80128588439306,-0.22948619653179197,3.7328627861271673,"Cionel Perez",19614,672335
"Spencer Turnbull","PHI",54.1,57.437196112852654,47.72064902654868,,,56.50497436260623,43.98669817073171,51.351666530612235,,55.72617727173913,57.32967926086956,49.311795869565216,-0.23033405434782606,3.731591510869565,"Spencer Turnbull",16207,605513
"Kyle Finnegan","WSN",63.2,57.26633961165049,,,55.03157146341462,46.1675933898305,,,,55.74003224489796,48.96331761595549,57.84989443413728,-0.23119598330241192,3.730297959183674,"Kyle Finnegan",15009,640448
"James McArthur","KCR",56.2,42.92154454545455,54.97405736024844,,,44.198201185567,65.16889328947367,,,55.852442057522126,55.82997095132742,54.590347931415934,-0.23817930309734509,3.7198231526548673,"James McArthur",21527,663704
"John Brebbia","- - -",55.1,56.68021825263157,,,,51.57156700970872,,20.64045,,55.88325768844222,44.517453467336686,54.41037677386934,-0.2400936783919598,3.716951959798995,"John Brebbia",12777,605154
"Jameson Taillon","CHC",165.1,47.67611956462585,45.32055468634686,64.74373379421222,,62.95419607792207,56.4304053021978,49.35105396226415,,55.90205911397502,40.55432714458316,64.61019822795005,-0.24126199758356823,3.715200016109544,"Jameson Taillon",11674,592791
"Mitch Spence","OAK",151.1,,30.397848937219084,51.570454287169035,,65.06661061728394,60.1365431438127,34.45740291666666,,55.90594329572925,49.87203533440774,47.77126955278002,-0.24150335616438356,3.7148368412570507,"Mitch Spence",27707,687765
"Luke Jackson","- - -",53,47.529455085910655,,20,,58.27565568507158,62.541267031712465,,,55.92727539630836,61.02984853420195,46.34876907709012,-0.2428282410423453,3.7128503148751357,"Luke Jackson",11752,592426
"Jacob Webb","BAL",56.2,54.0415468058968,,,,54.83917490272374,,59.91601925781251,,56.0778338804348,54.12794602173913,52.5941428478261,-0.2521822499999999,3.698819402173914,"Jacob Webb",19274,657097
"Adam Ottavino","NYM",56,46.289328723404275,50.31872497058822,55.30228420560747,,61.326628539603945,,26.905601600000004,,56.109001449999994,55.98044082000002,52.06708052,-0.25411857,3.6959146999999994,"Adam Ottavino",1247,493603
"Luis García","- - -",59,39.50977018181817,59.99433255201699,34.56064377777778,59.15148960132367,41.98372568176254,,,,56.14189949326336,58.4020497779444,49.57148820668592,-0.2561631419105162,3.6928480658889953,"Luis Garcia",6984,472610
"Kevin Ginkel","ARI",70,55.748307149837125,50.91140203703702,,,52.51597404395606,,,,56.15603643881858,50.4346026413502,55.93316744303797,-0.25704079324894513,3.6915317890295363,"Kevin Ginkel",19876,656464
"Ryne Nelson","ARI",150.2,60.091244839671894,,44.873527239819005,,52.049496425134976,43.90924576642337,55.51024836134454,,56.156329052762764,49.224589260490234,62.5359161279601,-0.2570579767345244,3.6915059742417946,"Ryne Nelson",26253,669194
"Ben Joyce","LAA",34.2,59.2741427125506,53.339505125,,,49.73769317073171,,40.18707733893557,,56.1721931608133,63.767256691312376,46.01386545286506,-0.2580452865064694,3.6900244916820713,"Ben Joyce",31461,690829
"Bryan Abreu","HOU",78.1,51.00277708818636,,,,57.88492853587114,,27.802001666666666,,56.22670104408351,62.48969124516629,50.304771593194126,-0.2614318484145397,3.6849449187935037,"Bryan Abreu",16609,650556
"Carmen Mlodzinski","PIT",50.2,52.16977636698086,,62.90541421965318,,52.16004536150235,,42.654266666666665,,56.25401118956242,55.171302285404984,54.60895132974881,-0.26312821919683527,3.682399680965397,"Carmen Mlodzinski",27572,669387
"Tanner Bibee","CLE",173.2,51.19859801940177,44.89146,,,61.059169382093316,57.991352166666665,60.28807447265627,,56.30015263582194,54.66344186470381,55.808837427269545,-0.26599427970557316,3.678101146161935,"Tanner Bibee",30134,676440
"Hunter Greene","CIN",150.1,59.672857026836155,,,49.80051261682244,48.84857808558559,57.40546,,,56.369247019118205,54.343274826375335,48.682661673819744,-0.27028683183769026,3.671662953570035,"Hunter Greene",22182,668881
"Jorge Alcala","MIN",58.1,53.1132966262136,48.32145828571429,,,59.1840752222222,,49.292328139534895,,56.39401069593144,61.687248308351194,53.503014957173434,-0.27182512847965723,3.6693547644539617,"Jorge Alcala",19459,660896
"Hunter Harvey","- - -",50.2,58.47584565371026,,,64.98428614285716,36.24655178571429,42.64769333333332,,,56.421828852097136,51.29302552980133,53.649769448123614,-0.273552880794702,3.6667625827814563,"Hunter Harvey",15507,640451
"Andrew Heaney","TEX",160,58.67532706504458,20,20,,54.65136471581119,65.64192938775511,49.041945848121344,,56.42785290033253,52.08776542621347,58.37879242495963,-0.2739271948262488,3.6662010121711957,"Andrew Heaney",15423,571760
"Clay Holmes","NYY",63,,47.92418331158239,,,58.10255349576272,,,,56.44260840552995,60.02342128110599,46.20326102304147,-0.2748441382488478,3.664826156682027,"Clay Holmes",13649,605280
"Nick Lodolo","CIN",115.1,59.49664063591021,61.702094817813766,,,,53.01814444007858,54.941608986928095,,56.52898704021447,49.69885626809653,51.87323856300267,-0.28021039142091153,3.6567770348525466,"Nick Lodolo",26378,666157
"Jesus Tinoco","- - -",40.2,49.09448585365854,53.587034349999996,80,,55.970812729970326,,38.535348333333346,,56.56668802795031,56.40017535714285,54.40220071428571,-0.2825522670807454,3.653264161490683,"Jesus Tinoco",16300,622786
"Nick Mears","- - -",57.2,62.26563691437803,,,,50.10410844827585,40.94621629036759,,,56.63181397859922,58.980579834630355,55.573831945525285,-0.2865990758754864,3.647193978599222,"Nick Mears",25376,683232
"Dylan Lee","ATL",59.2,60.473786245614036,,,,53.781522702127674,,47.40692903846153,,56.68382876013904,48.5214055388181,62.689826685979135,-0.2898309501738123,3.6423463962920044,"Dylan Lee",19996,669276
"Yoshinobu Yamamoto","LAD",90,54.90758447811447,67.54109606060605,52.23098449438203,58.45992659154931,49.16303869565217,63.952780147058824,,,56.691223337856165,48.7942110990502,61.69306143147897,-0.290290630936228,3.6416558548168254,"Yoshinobu Yamamoto",33825,808967
"Joe Jiménez","ATL",68.2,57.67160530815108,,,,52.152885851851856,,55.959667608695646,,56.78151001836545,47.234822268135886,58.54182108356291,-0.2958997520661157,3.6332429201101935,"Joe Jimenez",15761,641729
"Aaron Nola","PHI",199.1,49.00172138669672,61.555090966257666,41.77514010204082,,,,47.40775921824105,67.81420319351764,56.850453914813656,49.43924737864078,60.52443619480113,-0.30018229877857816,3.6268192890698394,"Aaron Nola",16149,605400
"Kenley Jansen","BOS",54.2,,51.33625561403508,53.92161200298954,,54.23497901639345,,,,56.86139978453738,43.45577027883397,56.084645754119144,-0.30086212927756656,3.625799315589352,"Kenley Jansen",3096,445276
"Paul Skenes","PIT",133,54.77547684652277,42.204959293680304,,,58.757996918604654,53.97705834782607,57.788620087719295,,56.88952263751763,52.235115166901736,55.63280289609779,-0.3026091067230842,3.6231785707569344,"Paul Skenes",33677,694973
"Bailey Ober","MIN",178.2,52.453524338521405,,54.8590330608365,,39.640048526645764,58.32623838709678,68.30554960858586,,56.92080463477939,48.02547110863923,65.06095512791993,-0.30455297738227655,3.6202635335558018,"Bailey Ober",21224,641927
"Jack Kochanowicz","LAA",65.1,23.23757489795918,57.628942508038584,,,,52.864448987341774,40.654186153846155,,56.93058735739231,51.250280395809085,52.55842839348079,-0.30516004656577417,3.6193526542491266,"Jack Kochanowicz",27688,686799
"Shota Imanaga","CHC",173.1,65.53513090638928,44.486695714285716,72.93471818181818,48.276151466498106,53.535185125628146,51.773115952380955,46.07204636363636,,57.010568700848125,47.76775042020046,58.95869826522743,-0.31012859676175786,3.611900115651504,"Shota Imanaga",33829,684007
"Kyle Bradish","BAL",39.1,50.191011153846155,45.26820742971886,,,65.47043423728813,62.38575677083333,,,57.07548691666665,57.926612933333345,56.28471238333333,-0.3141636166666667,3.605845983333334,"Kyle Bradish",24586,680694
"Joel Payamps","MIL",59,43.775261858108124,61.032413081395354,,,62.958388204419904,,53.25484101449276,,57.15441961111112,54.09428154444445,56.657426088888876,-0.3190670222222222,3.5984919,"Joel Payamps",14332,606303
"Zach Eflin","- - -",165.1,39.64366561695091,59.43897714328401,55.47585760668437,,62.7230644678856,55.27396108153956,51.11295734759507,,57.20625353365402,41.61726114051263,61.29643702302369,-0.3222869851730215,3.5936620624195124,"Zach Eflin",13774,621107
"Chad Green","TOR",53.1,64.89977443319837,,20,,39.90341118380062,,,,57.23968249695495,52.8197027405603,59.346050730816074,-0.324363909866017,3.5905465042630933,"Chad Green",15552,643338
"Brock Burke","- - -",34,55.82677768211921,44.38598185185186,,,52.23529718120805,,65.26182865979379,,57.254309582608684,57.15902413913044,57.351480191304354,-0.3252730086956522,3.5891833565217386,"Brock Burke",17968,656271
"Miles Mikolas","STL",171.2,53.54910884615385,58.81752674121405,,,56.37420868146214,53.653809522292995,56.63030887445888,,57.34811379297596,35.24225306099816,71.50047809242145,-0.33110060628465804,3.580441907578558,"Miles Mikolas",9803,571945
"Edwin Uceta","TBR",41.2,,52.70129666666666,60.66400133928572,,51.40595148148148,34.501023333333336,58.95530484716159,,57.37422124629081,61.64605989614244,59.62781364985162,-0.33272256676557865,3.5780083234421363,"Edwin Uceta",20539,670955
"Kutter Crawford","BOS",183.2,59.64983404347825,,61.54215559322034,47.65735064935064,47.66100409181638,,,50.96260285714285,57.55318474204173,44.98877740944017,57.71099149286499,-0.3438404024881083,3.561331503841932,"Kutter Crawford",20531,676710
"Hunter Gaddis","CLE",74.2,57.84354478155338,,,,57.98569790456432,,50.6141570165746,,57.70402512558139,54.222752799999995,59.81575452093025,-0.3532115069767442,3.547275720930234,"Hunter Gaddis",25636,683769
"Cooper Criswell","BOS",99.1,,59.47733055662188,40.650844059040594,,55.17435162376237,,59.49060782135075,,57.73825113830393,52.3492099715424,53.165473375071144,-0.35533830392714855,3.5440857768924303,"Cooper Criswell",24975,681867
"Matt Bowman","- - -",30.2,33.31223666666667,62.55941751295337,39.72855530612245,53.733317066666665,56.03896453125,,,,57.73854265593561,53.34237555331992,55.736804748490954,-0.3553549094567405,3.5440596981891344,"Matt Bowman",13528,621199
"Cody Bradford","TEX",76.1,54.69936757328989,,46.929562499999996,,66.00837585365853,53.3178558,64.77700087227413,,57.80385700680272,42.39018443877551,65.67236428571428,-0.3594129846938775,3.5379748894557825,"Cody Bradford",27597,674003
"Angel Zerpa","KCR",53.2,44.72459938461537,63.60825741545894,,,59.876546814516125,20,37.53464989690721,,57.929644119496864,51.38419011530399,59.992964685534595,-0.36722846960167727,3.526250010482181,"Angel Zerpa",22717,672582
"Tanner Houck","BOS",178.2,,54.998454406779686,52.30672425,53.1000347275405,58.535291803713534,,,,57.975999181286554,48.8861675365497,55.831976860380124,-0.3701083114035088,3.5219298757309954,"Tanner Houck",19879,656557
"Nate Pearson","- - -",66.1,56.29444644192491,80,80,80,61.715730870858785,34.795344180917674,,,58.055369781451525,60.13137590766221,50.133604398974775,-0.37503992617024157,3.5145324923647645,"Nate Pearson",20160,663878
"Steven Matz","STL",44.1,,54.74053791574279,,,38.90091096153846,54.22469403508772,62.22796639175258,,58.08875598143236,45.59091877984085,63.088712625994695,-0.3771125331564987,3.5114243236074274,"Steven Matz",13361,571927
"Hunter Strickland","LAA",73.1,45.26862295081967,59.047513799999976,60.83459089430894,,67.65287265010352,,35.663122676056325,,58.13358482788294,57.85233065404475,53.91825076592081,-0.37989759896729774,3.5072457659208256,"Hunter Strickland",7836,519326
"Cole Ragans","KCR",186.1,61.010859263238686,,50.82229269121814,,53.16162874686715,,60.95581252702702,51.804905572755416,58.20258213277743,61.90188634701732,53.504003056446464,-0.38418475625400905,3.5008154586273244,"Cole Ragans",21846,666142
"Ryan Pressly","HOU",56.2,58.6981796835443,20,,,56.67627505454544,67.50783991489364,49.07830509433962,,58.25630017913596,59.02290663856692,52.06286133825079,-0.38752248682824,3.4958089251844044,"Ryan Pressly",7005,519151
"Chris Paddack","MIN",88.1,59.3882132428115,,,,33.72573546511628,46.04810454545456,75.48528246031746,,58.2834561627907,45.454962291381655,64.74988027359781,-0.3892093638850889,3.493279480164159,"Chris Paddack",20099,663978
"Edwin Díaz","NYM",53.2,55.48666928421053,,,,56.95014313501146,,,,58.28491554704595,70.41176431072209,42.53951090809628,-0.3892997045951859,3.493142614879649,"Edwin Diaz",14710,621242
"Kyle Leahy","STL",48.2,59.47885198051949,,,,56.513947168458785,42.69502659090909,55.811308906250005,,58.30337831654677,54.72460434532375,56.8005130647482,-0.39044604316546755,3.491423093525179,"Kyle Leahy",24763,681517
"Hayden Wesneski","CHC",67.2,46.570615918367345,57.5582598989071,64.26538389473684,,64.44831245412844,,40.716544375,,58.31209410399257,54.844834131847726,56.94748246053853,-0.3909890064995357,3.490608885793872,"Hayden Wesneski",27581,669713
"Blake Treinen","LAD",46.2,44.37485637499999,60.593555,50.67835563025211,,53.01185809859156,,,,58.338645088195385,55.5350834192673,53.43988449118047,-0.39263887381275436,3.488133500678425,"Blake Treinen",12572,595014
"Pierce Johnson","ATL",56.1,48.253081538461515,,44.49562787878787,,,66.0553188871951,,,58.366249105779715,50.33415983642313,53.487450239912754,-0.39435322791712096,3.485563446019629,"Pierce Johnson",13435,572955
"Nick Martinez","CIN",142.1,52.42139232704403,50.63494911764705,63.15285389791182,,44.134378846153844,55.64350320158103,66.9970522173913,,58.462097093132655,40.62193031514581,64.2026096848542,-0.40030787864534334,3.4766307431796797,"Nick Martinez",12730,607259
"Jared Koenig","MIL",62,27.4599575,55.72085987972509,53.8437952137465,,,52.79210902255638,57.07938449999999,,58.597955947006874,48.1917468498528,60.01467671246321,-0.40874829244357197,3.463969735034347,"Jared Koenig",27517,657649
"Tyler Glasnow","LAD",134,64.55472404419889,60.45683902857142,,,51.986589694244614,44.94841262032085,,,58.6720797862823,67.70315613320079,54.646701868787275,-0.4133530119284294,3.4570621272365805,"Tyler Glasnow",14374,607192
"Matt Waldron","SDP",146.2,41.86523081720429,57.560377393767695,50.50621530805688,,69.46035790123457,,,,58.79773277029782,37.65961217462259,68.26327562627498,-0.4211595838433293,3.4453528518971854,"Matt Waldron",25550,663362
"John King","STL",60,70.73151,59.07482492063493,,,50.77035627450977,,52.59546734177216,,58.90510039627041,46.527370932400935,63.459598484848485,-0.42783011655011655,3.435346421911423,"John King",22051,667463
"Corbin Burnes","BAL",194.1,,38.82813442060086,66.6083256708673,,58.55803317351598,53.312246527131784,50.3838132326284,,58.963253920587256,61.616496816816806,45.241499315982644,-0.43144309642976325,3.4299275041708364,"Corbin Burnes",19361,669203
"Logan Gilbert","SEA",208.2,56.65980803837952,39.392950666666664,58.18328442367601,57.67278191646192,60.85840974279835,57.96232999999997,,,59.01683398093359,57.11184974030242,53.848608579881656,-0.4347713740959894,3.4249351873767266,"Logan Gilbert",22250,669302
"Michael Wacha","KCR",166.2,56.20922847896439,42.46473080604534,46.04022908783784,,25.94709727748691,39.80344249999999,79.49647174016685,,59.05693409143297,49.35958890126776,59.598655040338066,-0.43726221283134853,3.4211998501728775,"Michael Wacha",14078,608379
"Brant Hurter","DET",45.1,25.39055086956522,69.70096793846155,,,47.5021544949495,,39.186616842105266,,59.12060831007752,50.623661100775195,65.40483686821706,-0.4412181395348837,3.415264294573643,"Brant Hurter",30133,676428
"Alex Vesia","LAD",66.1,61.370970634005765,,,,50.71687689855071,,42.59399490909092,,59.14261783363803,59.371847321755034,54.88619508226691,-0.4425862340036561,3.413212833638026,"Alex Vesia",25007,681911
"Ryan Pepiot","TBR",130,57.88002667279413,,57.105397952755915,,46.178160107816716,20.96387465517241,70.67189117063491,,59.23289320930232,61.93877829302324,52.50703737209302,-0.44819558604651166,3.4047993209302336,"Ryan Pepiot",26221,686752
"Anthony Banda","LAD",49.2,59.09252985858614,61.479408169569496,26.10918,,50.62248568090252,20,54.84480453067766,,59.26624946750937,60.59451527639037,56.78850098320237,-0.45026812463546806,3.4016905293622766,"Anthony Banda",14706,607455
"Caleb Ferguson","- - -",54.1,59.88008363108149,51.16725532608696,55.48605243938771,,20,59.84511848638839,,,59.32457674432559,53.56614759296847,59.69205570174529,-0.45389000800047413,3.3962577869799695,"Caleb Ferguson",19349,657571
"Lucas Erceg","- - -",61.2,52.93202245733788,56.186877574257416,,,55.405810227272724,,66.46818143617021,,59.5350729250264,59.78398630411826,53.62363878563887,-0.4669679303062302,3.376640031678986,"Lucas Erceg",19360,668674
"Aaron Bummer","ATL",55.1,53.15277322916668,59.58248226804123,40.66501081632653,,56.17447513513515,20,41.85794444444445,,59.71560772307692,54.627717148717956,59.73704654358976,-0.47818314871794876,3.3598178358974353,"Aaron Bummer",16258,607481
"Blake Snell","SFG",104,58.82030148599268,,,,38.56896157303371,61.541291605206084,70.02646292604501,,59.76838050169109,65.88670493799323,45.835489605411496,-0.4814626211950394,3.354897705749718,"Blake Snell",13543,605483
"Dylan Cease","SDP",189.1,56.70164343659943,,20.876010526315792,,61.31077152463382,,32.76525740740741,49.81498239043823,59.78850425031369,67.22065060225849,52.65506568695106,-0.4827123337515684,3.353024015056462,"Dylan Cease",18525,656302
"Chris Sale","ATL",177.2,57.665348411654136,57.04848400990099,,,59.272240052863445,,55.72644922705313,,59.90960780695529,47.75242788147624,63.764671852377575,-0.4902360220014194,3.341738516678495,"Chris Sale",10603,519242
"Jeff Hoffman","PHI",66.1,67.16851989717225,67.97250455696205,,48.6988731092437,48.5932428358209,,,,59.917093370333,66.18339017154392,51.9929365691221,-0.49070167507568113,3.341040110998991,"Jeff Hoffman",17432,656546
"Bryan Hudson","MIL",62.1,65.2209747204969,,44.86691850877192,,51.24242101851852,,,,60.39293427341228,58.08814214208827,58.21642218514529,-0.5202642734122714,3.2966964262648006,"Bryan Hudson",19924,663542
"Chris Martin","BOS",44.1,58.3486332352941,58.368628360655755,61.94191581939799,47.95929406976744,56.85483666666667,,,,60.486679133738605,41.82960352583585,69.10009680851061,-0.5260874772036472,3.2879610030395137,"Chris Martin",11847,455119
"A.J. Minter","ATL",34.1,64.30567855421688,,62.5906112777778,,,,42.080226559139795,,60.547416724137925,62.92514622605363,55.52296411877395,-0.5298610344827585,3.2823004214559393,"A.J. Minter",18655,621345
"Caleb Thielbar","MIN",47.1,56.86308453825855,,,,61.40544777372262,61.882988709677434,,,60.582247080459766,52.17814185057471,62.59357274712644,-0.5320249999999999,3.2790548505747115,"Caleb Thielbar",10078,573204
"Tim Hill","- - -",67,41.95289135992809,64.09811829273046,,,23.206927843137255,,31.76118,,60.61888158576818,47.82689278085037,66.0182142892749,-0.5343008542448654,3.2756417579471893,"Tim Hill",16814,657612
"T.J. McFarland","OAK",56.2,42.2900125,60.910781428571426,80,,56.29505884735201,,44.95450572815534,,60.65758692951014,50.286814348865,61.507763309438424,-0.5367058661887697,3.2720339426523277,"T.J. McFarland",3237,519008
"George Kirby","SEA",191,54.17719957298907,65.98087136947218,48.897194000000006,58.036037450331115,59.650628133903126,,,54.28317687242798,60.69898620410912,53.41501295048838,61.97410800606266,-0.5392763354664871,3.2681774806332102,"George Kirby",25436,669923
"Tarik Skubal","DET",192,60.2091585774947,51.909812749140904,,,53.71613872340426,,65.55180080519479,59.64041841666666,60.80011138075314,58.99699554393305,60.66566003835426,-0.5455598396094838,3.2587515585774054,"Tarik Skubal",22267,669373
"Nick Pivetta","BOS",145.2,60.72059315266486,,47.005659710144926,,57.108608671641775,61.72071428571429,,,60.83254071459693,54.16626838344227,61.11720457952069,-0.5475745403050108,3.25573008714597,"Nick Pivetta",15454,601713
"Bryce Miller","SEA",180.1,61.3505223357016,56.58566042918453,25.024203095238096,65.84283506550219,52.16948800904978,,,53.180616804123716,60.88853236733157,54.26456378246143,54.40291356040648,-0.5510525065863756,3.2505133684606697,"Bryce Miller",29837,682243
"Tyler Alexander","TBR",107.2,59.389363360215064,64.82120109589042,60.69915845283018,,61.68766448275861,,47.76331171052632,,61.33350842420611,46.805872510485315,62.04850006590772,-0.5786981306171362,3.2090458238466146,"Tyler Alexander",17735,641302
"Raisel Iglesias","ATL",69.1,56.50415015151517,49.87024961748633,,,65.75685677083334,,64.18291136842107,,61.39193702586208,55.432823545258636,61.32179979525861,-0.5823272413793104,3.203601702586207,"Raisel Iglesias",17130,628452
"Greg Weissert","BOS",63.1,61.31194170212765,61.298212906976715,,,58.919145988857935,,36.57107483516484,,61.4092942386033,57.555071387002904,59.1795106886518,-0.5834064985451018,3.2019821726479143,"Greg Weissert",20375,669711
"Hoby Milner","MIL",64.2,57.628817264573996,64.54416058638141,,,51.8127579883382,,57.50452307692308,,61.49799200956939,47.00451111961721,69.05580800956935,-0.5889164497607655,3.193717598086124,"Hoby Milner",13346,571948
"Slade Cecconi","ARI",77,66.33122341325812,,71.51007,,47.86554389067524,53.28329525862069,57.70258152866242,,61.52905089644514,42.744570834621335,62.065546731066455,-0.5908461360123647,3.1908229366306022,"Slade Cecconi",27500,677944
"Jared Jones","PIT",121.2,62.676306549893845,,,,58.391304174174174,47.977999719101106,58.65558373015874,,61.64426919979079,60.79299449790794,58.18044443514645,-0.598004157949791,3.1800859100418415,"Jared Jones",27863,683003
"Tyler Ferguson","OAK",51.1,61.15628297468356,52.84109016759775,52.25291495145632,,63.14983429292931,,44.044227222222226,,61.66112534798534,59.129731184371224,56.09860094017096,-0.5990510378510379,3.1785156776556773,"Tyler Ferguson",19481,621053
"Yusei Kikuchi","- - -",175.2,68.12036503639011,,,,57.05502842794759,63.427595599250935,35.63638706790124,,61.76844509911141,63.11864784688995,58.3072820608339,-0.6057195420369105,3.168513475734792,"Yusei Kikuchi",20633,579328
"Cristopher Sánchez","PHI",181.2,,58.1547167900302,20,,52.6864306779661,,62.34891766533069,,61.86938398141529,58.58040625446747,57.682951504646184,-0.6119903466761972,3.1591077555396723,"Cristopher Sanchez",20778,650911
"Sonny Gray","STL",166.1,67.38271114478113,60.918727171945704,60.177526538461535,,58.18160936,51.34844936231884,46.64005685534591,,61.88893606596942,57.9481038294449,53.871544613837486,-0.6132050965406275,3.1572851729686247,"Sonny Gray",12768,543243
"Logan Webb","SFG",204.2,27.628284588235292,58.15523311667973,40.909670000000006,,65.53167919117648,,63.29886486868687,,62.01867394128668,58.495243863210504,63.42486529044347,-0.6212649437851343,3.1451944690818245,"Logan Webb",17995,657277
"Ryan Thompson","ARI",66.1,61.157336400000005,56.81291484025558,,,55.795876972111564,,,,62.15963719387757,57.32615913265307,49.0257441122449,-0.6300218673469389,3.1320594591836732,"Ryan Thompson",16647,657044
"Pablo López","MIN",185.1,60.508515436573305,73.61828767123289,,,58.0503778374233,50.12445258389262,63.38356804674457,,62.18925328533155,56.27553585063632,59.55782794038847,-0.6318618184862692,3.12930053248493,"Pablo Lopez",17085,641154
"Justin Martinez","ARI",72.2,51.73286216417911,60.92111889097745,,53.273990156250015,66.74804263779527,,,,62.1967189728353,72.7426592359932,50.54808901528013,-0.6323258658743635,3.128603590831919,"Justin Martinez",24453,679885
"Yennier Cano","BAL",60,34.137488558558545,62.58968951830445,,,44.790924045801546,,68.02676530364373,,62.72894921626986,57.3683726388889,61.22001645833332,-0.665391517857143,3.079005,"Yennier Cano",25911,666974
"Robert Garcia","WSN",59.2,66.45872336000002,,,,49.96087337748345,,58.448837830508474,,62.73070765822788,59.15541710970464,65.47820948312236,-0.6655004852320675,3.078841656118145,"Robert Garcia",23363,676395
"Jeremiah Estrada","SDP",61,67.67919322751324,,,49.15220447236182,54.879826497890306,,,,63.01045343625495,67.83449749003982,53.82678413346614,-0.6828797111553788,3.0527728585657377,"Jeremiah Estrada",22210,669093
"Tony Santillan","CIN",30,61.55653401315791,,,,58.25498415384615,,37.81353,,63.10168621782178,51.007621306930695,66.14653778217823,-0.6885482178217821,3.044270455445545,"Tony Santillan",19926,663574
"Keegan Akin","BAL",78.2,66.0196612481203,,,,55.82862085492227,,48.53770431818182,,63.23714299325465,56.85954322091064,63.85055659359193,-0.6969634654300167,3.0316475632377746,"Keegan Akin",19362,669211
"Zack Kelly","BOS",56.2,48.50589843750001,,61.780253636363625,,71.31949303846153,,66.13582954999997,,63.423843382045945,67.24468596033402,54.692828141962416,-0.7085627974947808,3.0142485386221294,"Zack Kelly",20349,677161
"Anthony Bender","MIA",53,26.804816842105257,53.35077489559165,,,67.37146469798657,,49.15052702702701,,63.46279871204188,63.81649123560209,53.09751215706806,-0.7109823246073298,3.010618869109947,"Anthony Bender",19742,669622
"Jose A. Ferrer","WSN",32,60.21572688311689,65.93758742857143,,,20,,50.660777032967026,,63.46842444444443,60.945801278826,64.36488949685535,-0.7113323480083857,3.010093941299791,"Jose A. Ferrer",24017,678606
"Jakob Junis","- - -",67,44.30449042553192,59.59120841642229,80,,65.07328459016392,,46.46157518987342,,63.484758559322024,44.943891514830504,69.19352014830508,-0.7123470762711864,3.0085722351694915,"Jakob Junis",13619,596001
